#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_1 E(PSI)	T4_2 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
PTPN23	ENSG00000076201	ENSG00000076201:47447815-47447895:source	0.205090061432;-0.205090061432	0.759806930362;0.759806930362	0.775;0.225	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr3	+	47447895-47447971;47447895-47447896	47447815-47447895;47447896-47447970;47447971-47448102	;;	;;	(47447896, 47447970)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/21_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTPN23
PTPN23	ENSG00000076201	ENSG00000076201:47451145-47451324:target	0.611866566301;-0.611866566301	1.0;1.0	0.260;0.740	0.856;0.144	t|1e1.1o1|i	False	False	False	1	2	1	chr3	+	47451058-47451145;47451144-47451145	47450907-47451058;47451059-47451144;47451145-47451324	;;	;;	(47451059, 47451144)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/21_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTPN23
PTPN23	ENSG00000076201	ENSG00000076201:47454004-47454117:source	0.241961050058;-0.241961050058	0.905671803216;0.905671803216	0.569;0.431	0.805;0.195	s|1e1.1o1|i	False	False	False	1	2	1	chr3	+	47454117-47454196;47454117-47454118	47454004-47454117;47454118-47454195;47454196-47454931	;;	;;	(47454118, 47454195)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/21_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTPN23
E2F4	ENSG00000205250	ENSG00000205250:67227325-67227418:source	0.230232241118;-0.230232241118	0.893161151638;0.893161151638	0.734;0.266	0.958;0.042	s|1e0|2e1.2o2|2e2.1o1	True	False	True	2	3	1	chr16	+	67227418-67228301;67227418-67228589	67227325-67227418;67227881-67228362;67228589-67228821	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/181_T4_1_T4_2.deltapsi_quantify_deltapsi.html#E2F4
AGER	ENSG00000204305	ENSG00000204305:32150316-32150475:target	0.427716305299;-0.427381326631;-2.14785093098e-08	0.999999980583;0.999999982283;3.89828290978e-18	0.547;0.451;0.025	0.964;0.034;0.025	s|1e1.1o1|1e2.2o2|2e2.2o2	True	True	True	3	3	1	chr6	-	32150165-32150345;32149409-32150345;32149409-32150316	32149301-32149412;32149301-32149412;32150024-32150165;32150316-32150475	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AGER
AGER	ENSG00000204305	ENSG00000204305:32148745-32149016:source	-0.499004738607;0.499004738607	0.999999996211;0.999999996211	0.652;0.348	0.165;0.835	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr6	-	32149016-32149301;32149016-32149128	32148745-32149016;32149128-32149254;32149301-32149412	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AGER
AGER	ENSG00000204305	ENSG00000204305:32149301-32149412:target	0.373648414049;-0.434844537;0.0116553681122	0.999764629494;0.999999335113;0.00012683703285	0.336;0.579;0.084	0.700;0.155;0.144	s|1e1.1o1|2e2.1o1|i	True	False	True	2	3	1	chr6	-	32149254-32149383;32149016-32149301;32149300-32149301	32148745-32149016;32149128-32149254;32149255-32149300;32149301-32149412	;;;	;;;	(32149255, 32149300)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AGER
AGER	ENSG00000204305	ENSG00000204305:32151053-32151165:target	0.37932418437;-0.0152557174651;-0.304718189284	0.999806249962;0.00100433198272;0.992488994098	0.388;0.177;0.435	0.758;0.103;0.138	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr6	-	32150978-32151101;32150978-32151053;32151052-32151053	32150891-32150978;32150891-32150978;32150979-32151052;32151053-32151165	;;;	;;;	(32150979, 32151052)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AGER
AGER	ENSG00000204305	ENSG00000204305:32150891-32150978:source	0.3553970421;-0.00294455965676;-0.329243235694	0.999901112812;2.77573627265e-08;0.999015867836	0.227;0.104;0.669	0.574;0.079;0.348	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr6	-	32150978-32151101;32150978-32151053;32150978-32150979	32150891-32150978;32150979-32151052;32151053-32151165;32151053-32151165	;;;	;;;	(32150979, 32151052)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AGER
AGER	ENSG00000204305	ENSG00000204305:32149301-32149412:source	-0.277967003002;1.24919501781e-08;0.277218753736	0.992290816979;3.89826224449e-18;0.991883077534	0.311;0.025;0.688	0.040;0.025;0.958	t|1e0|2e1.1o2|2e1.2o2|2e2.1o1	True	True	True	3	3	1	chr6	-	32149409-32150345;32149409-32150316;32149409-32150024	32149301-32149412;32150024-32150165;32150316-32150475;32150316-32150475	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AGER
AGER	ENSG00000204305	ENSG00000204305:32150618-32150800:source	0.220455069253;-0.220455069253	0.930210128737;0.930210128737	0.760;0.240	0.975;0.025	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr6	-	32150800-32150891;32150800-32150801	32150618-32150800;32150801-32150890;32150891-32150978	;;	;;	(32150801, 32150890)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AGER
PBX2	ENSG00000204304	ENSG00000204304:32156034-32156281:source	-0.521374056094;0.521374056094	1.0;1.0	0.975;0.025	0.467;0.533	t|1e1.1o1|i	False	False	False	1	2	1	chr6	-	32156281-32156500;32156281-32156282	32156034-32156281;32156282-32156499;32156500-32156854	;;	;;	(32156282, 32156499)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PBX2
PBX2	ENSG00000204304	ENSG00000204304:32156500-32156854:target	-0.553012131629;0.553012131629	1.0;1.0	0.975;0.025	0.436;0.564	s|1e1.1o1|i	False	False	False	1	2	1	chr6	-	32156281-32156500;32156499-32156500	32156034-32156281;32156282-32156499;32156500-32156854	;;	;;	(32156282, 32156499)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PBX2
MAP7D1	ENSG00000116871	ENSG00000116871:36642019-36642182:target	0.222438706048;-0.222438706048	0.828796022829;0.828796022829	0.125;0.875	0.342;0.658	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	36641922-36642019;36642018-36642019	36641800-36641922;36641923-36642018;36642019-36642182	;;	;;	(36641923, 36642018)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/71_T4_1_T4_2.deltapsi_quantify_deltapsi.html#MAP7D1
SH2B1	ENSG00000178188	ENSG00000178188:28883855-28884134:source	0.217317775704;-0.000807786317987;-0.150882290225;-0.000161242222695	0.794541209611;3.93873923452e-14;0.318044902081;2.54970968852e-16	0.583;0.036;0.347;0.028	0.795;0.025;0.190;0.025	s|1e1.2o2|1e2.1o1|2e1.2o2|2e2.1o1|3e0	True	True	True	4	3	0	chr16	+	28884026-28884491;28884026-28884768;28884079-28884491;28884079-28884768	28883855-28884134;28884249-28884590;28884249-28884590;28884768-28885526;28884768-28885526	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/160_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SH2B1
C2orf68	ENSG00000168887	ENSG00000168887:85839001-85839189:target	0.225111603312;-0.225111603312	0.799846115497;0.799846115497	0.448;0.552	0.670;0.330	s|1e1.1o2|i	False	False	False	1	2	1	chr2	-	85838909-85839001;85839000-85839001	85838791-85838909;85838910-85839000;85839001-85839189	;;	;;	(85838910, 85839000)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/148_T4_1_T4_2.deltapsi_quantify_deltapsi.html#C2orf68
ELAC2	ENSG00000006744	ENSG00000006744:12905758-12906042:target	-0.00891196696034;0.43906708334;0.000809955284877;-0.0514172026011;-0.313429118962	9.2938005333e-14;0.999999999998;8.40153141362e-16;6.25366278226e-09;0.999999787264	0.065;0.508;0.025;0.085;0.331	0.025;0.936;0.036;0.025;0.025	s|1e1.2o3|2e1.2o3|2e1.3o3|2e2.2o2|i	True	True	True	4	3	1	chr17	-	12905676-12905763;12905676-12905758;12905673-12905758;12903591-12905758;12905757-12905758	12903473-12904214;12905591-12905701;12905591-12905701;12905591-12905701;12905702-12905757;12905758-12906042	;;;;;	;;;;;	(12905702, 12905757)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/2_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ELAC2
ELAC2	ENSG00000006744	ENSG00000006744:12898280-12898379:target	0.20414865007;-0.20414865007	0.708690884632;0.708690884632	0.524;0.476	0.725;0.275	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	12898201-12898280;12898279-12898280	12898081-12898201;12898202-12898279;12898280-12898379	;;	;;	(12898202, 12898279)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/2_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ELAC2
ELAC2	ENSG00000006744	ENSG00000006744:12898081-12898201:source	0.244411594663;-0.244411594663	0.912970513855;0.912970513855	0.511;0.489	0.749;0.251	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	12898201-12898280;12898201-12898202	12898081-12898201;12898202-12898279;12898280-12898379	;;	;;	(12898202, 12898279)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/2_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ELAC2
ELAC2	ENSG00000006744	ENSG00000006744:12909238-12909863:source	-0.0368363583118;-0.00123415107332;5.15427333157e-09;0.224769246182;-0.0805955297552	0.000219515991419;1.05119348133e-11;3.89827312173e-18;0.857506092578;0.00712068898441	0.110;0.040;0.025;0.711;0.134	0.029;0.025;0.025;0.930;0.028	t|1e0|2e1.1o1|2e2.1o1|2e3.1o2|2e3.2o2|2e4.1o1	True	True	True	5	5	1	chr17	-	12909296-12916524;12909296-12914980;12909296-12913935;12909296-12913930;12909296-12911854	12909238-12909863;12911854-12911864;12913930-12913988;12913930-12913988;12914980-12914987;12916524-12916592	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/2_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ELAC2
ELAC2	ENSG00000006744	ENSG00000006744:12916524-12916592:target	0.226495209727;-0.145695791351;-0.0512525498717	0.872929325656;0.19483442244;0.000102831840733	0.715;0.180;0.105	0.936;0.033;0.026	s|1e1.1o1|1e2.1o1|1e3.2o2	False	False	True	3	4	1	chr17	-	12915099-12916524;12913988-12916524;12909296-12916524	12909238-12909863;12913930-12913988;12915004-12915099;12916524-12916592	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/2_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ELAC2
ELAC2	ENSG00000006744	ENSG00000006744:12905591-12905701:source	-0.0184963670831;0.376086431775;0.000807957322933;-0.328458385477	9.50246065383e-11;0.999999932524;5.31939751531e-16;0.999999971359	0.072;0.570;0.025;0.345	0.025;0.936;0.037;0.025	t|1e0|2e1.1o2|2e1.2o2|3e1.2o2|i	True	True	False	3	2	1	chr17	-	12905676-12905763;12905676-12905758;12905673-12905758;12905701-12905702	12905591-12905701;12905702-12905757;12905758-12906042;12905758-12906042;12905758-12906042	;;;;	;;;;	(12905702, 12905757)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/2_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ELAC2
ELAC2	ENSG00000006744	ENSG00000006744:12913930-12913988:source	-0.24076340787;0.24076340787	0.880836207175;0.880836207175	0.298;0.702	0.063;0.937	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr17	-	12913988-12916524;12913988-12914980	12913930-12913988;12914980-12914987;12916524-12916592	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/2_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ELAC2
ABR	ENSG00000159842	ENSG00000159842:913665-914103:source	0.268883719719;-0.0216285018675;-0.184127076842;-1.28618616264e-08	0.963038532233;6.74066094813e-07;0.568627751369;3.89826195018e-18	0.549;0.078;0.372;0.025	0.811;0.025;0.187;0.025	t|1e1.1o1|1e2.1o2|1e3.1o1|2e0|i	False	True	True	3	4	1	chr17	-	914103-915086;914103-914845;914103-914385;914103-914104	913665-914103;914104-914384;914385-914628;914816-914901;915086-915160	;;;;	;;;;	(914104, 914384)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/131_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ABR
ABR	ENSG00000159842	ENSG00000159842:915928-916037:target	-0.201037533856;0.201485136436;-9.44135140507e-09	0.676563911899;0.679729159471;3.89825723711e-18	0.409;0.590;0.025	0.210;0.789;0.025	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr17	-	915797-915928;915225-915928;915927-915928	915177-915225;915502-915829;915830-915927;915928-916037	;;;	;;;	(915830, 915927)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/131_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ABR
ABR	ENSG00000159842	ENSG00000159842:915086-915160:target	-0.308676842331;-2.65427404673e-05;0.314592976569	0.996460298452;5.44024213004e-15;0.997328721044	0.386;0.025;0.596	0.085;0.025;0.903	s|1e1.1o1|1e2.1o1|1e3.1o2	False	False	True	3	4	1	chr17	-	914901-915086;914628-915086;914103-915086	913665-914103;914385-914628;914816-914901;915086-915160	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/131_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ABR
NNT	ENSG00000112992	ENSG00000112992:43624134-43624222:target	-0.347293112863;0.347293112863	0.999737487668;0.999737487668	0.401;0.599	0.062;0.938	t|1e1.3o3|1e2.2o2	False	False	True	2	3	1	chr5	+	43616167-43624134;43619221-43624134	43615950-43616167;43619134-43619221;43624134-43624222	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/63_T4_1_T4_2.deltapsi_quantify_deltapsi.html#NNT
HDAC1	ENSG00000116478	ENSG00000116478:32798618-32799236:target	-0.248078850816;0.248078850816	0.966374235529;0.966374235529	0.291;0.709	0.049;0.951	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr1	+	32797843-32798618;32798350-32798618	32797691-32797843;32798302-32798350;32798618-32799236	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/69_T4_1_T4_2.deltapsi_quantify_deltapsi.html#HDAC1
RELL2	ENSG00000164620	ENSG00000164620:141019487-141019862:target	-0.00015799226249;-0.615315367225;0.615195997374	9.03760162361e-12;1.0;1.0	0.028;0.971;0.025	0.025;0.372;0.625	t|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr5	+	141018427-141019487;141019216-141019487;141019486-141019487	141018362-141018427;141019031-141019216;141019217-141019486;141019487-141019862	;;;	;;;	(141019217, 141019486)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/140_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RELL2
RELL2	ENSG00000164620	ENSG00000164620:141019031-141019216:source	-0.343627636938;0.343627636938	0.999999983124;0.999999983124	0.975;0.025	0.640;0.360	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr5	+	141019216-141019487;141019216-141019217	141019031-141019216;141019217-141019486;141019487-141019862	;;	;;	(141019217, 141019486)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/140_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RELL2
PFKP	ENSG00000067057	ENSG00000067057:3147071-3147493:source	0.221377518453;-1.58590712891e-05;-0.212433542077	0.813187062822;5.70233207497e-17;0.777389104082	0.689;0.025;0.294	0.905;0.025;0.086	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr10	+	3147351-3147585;3147493-3147585;3147493-3147494	3147071-3147493;3147494-3147584;3147585-3147693;3147585-3147693	;;;	;;;	(3147494, 3147584)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/16_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PFKP
PFKP	ENSG00000067057	ENSG00000067057:3147071-3147493:target	0.354634751054;-3.81073716658e-09;-0.352864646954	0.999999957417;3.89824937691e-18;0.999999943106	0.629;0.025;0.369	0.975;0.025;0.025	t|1e0|2e1.2o2|2e2.1o1|i	False	True	True	2	3	1	chr10	+	3146136-3147307;3146980-3147307;3147070-3147071	3145521-3146136;3146916-3146980;3146981-3147070;3147071-3147493	;;;	;;;	(3146981, 3147070)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/16_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PFKP
PFKP	ENSG00000067057	ENSG00000067057:3177928-3178030:target	-0.280923596564;0.280923596564	0.999711943974;0.999711943974	0.299;0.701	0.025;0.975	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr10	+	3175506-3177928;3176774-3177928	3175395-3175506;3176675-3176774;3177928-3178030	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/16_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PFKP
PFKP	ENSG00000067057	ENSG00000067057:3175395-3175506:source	0.286914999842;-0.286914999842	0.999886644519;0.999886644519	0.695;0.305	0.975;0.025	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr10	+	3175506-3176675;3175506-3177928	3175395-3175506;3176675-3176774;3177928-3178030	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/16_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PFKP
EPC1	ENSG00000120616	ENSG00000120616:32635691-32636146:target	-0.188559486693;-0.00324042286865;0.223930657858	0.583329629449;3.136816319e-09;0.870351269902	0.337;0.099;0.563	0.153;0.069;0.781	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	0	chr10	-	32634551-32635691;32634490-32635691;32594859-32635691	32594700-32594859;32634040-32634551;32634040-32634551;32635691-32636146	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/75_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EPC1
ZNF512B	ENSG00000196700	ENSG00000196700:62595424-62595570:source	0.304155478074;-0.304155478074	0.999437278999;0.999437278999	0.678;0.322	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr20	-	62595570-62595673;62595570-62595571	62595424-62595570;62595571-62595672;62595673-62595748	;;	;;	(62595571, 62595672)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/173_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ZNF512B
ZNF512B	ENSG00000196700	ENSG00000196700:62595673-62595748:target	0.27131221174;-0.27131221174	0.992052502456;0.992052502456	0.710;0.290	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr20	-	62595570-62595673;62595672-62595673	62595424-62595570;62595571-62595672;62595673-62595748	;;	;;	(62595571, 62595672)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/173_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ZNF512B
EXOSC10	ENSG00000171824	ENSG00000171824:11147505-11147648:target	0.235367152825;-0.235367152825	0.907330514386;0.907330514386	0.624;0.376	0.853;0.147	s|1e1.1o1|1e2.1o2	False	False	True	2	3	1	chr1	-	11142935-11147505;11141295-11147505	11141139-11141295;11142745-11142935;11147505-11147648	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/152_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EXOSC10
EXOSC10	ENSG00000171824	ENSG00000171824:11137066-11137500:target	0.298517682875;-3.60037424168e-06;-0.29203783966	0.996517847306;3.90442040033e-18;0.994334123459	0.278;0.025;0.702	0.569;0.025;0.417	s|1e1.1o1|2e1.1o1|3e0|i	True	True	False	2	2	1	chr1	-	11137005-11137422;11137005-11137387;11137065-11137066	11136899-11137005;11136899-11137005;11137006-11137065;11137066-11137500	;;;	;;;	(11137006, 11137065)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/152_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EXOSC10
EXOSC10	ENSG00000171824	ENSG00000171824:11136899-11137005:source	-0.000707754295793;0.286336421961;-9.57852664351e-07;-0.246152114303	4.84495848906e-18;0.994027854596;3.90004643057e-18;0.939337788241	0.035;0.256;0.025;0.683	0.025;0.535;0.025;0.443	t|1e1.1o1|1e2.1o3|1e2.2o3|i	True	False	True	3	3	1	chr1	-	11137005-11137658;11137005-11137422;11137005-11137387;11137005-11137006	11136899-11137005;11137006-11137065;11137066-11137500;11137066-11137500;11137658-11137708	;;;;	;;;;	(11137006, 11137065)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/152_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EXOSC10
EXOSC10	ENSG00000171824	ENSG00000171824:11141139-11141295:source	-0.172326990959;0.261077754408;-0.0667727870892	0.436574669162;0.982436397323;1.9998642996e-07	0.300;0.596;0.105	0.130;0.850;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	1	chr1	-	11141295-11147505;11141295-11142745;11141295-11142591	11141139-11141295;11142591-11142680;11142745-11142935;11147505-11147648	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/152_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EXOSC10
INF2	ENSG00000203485	ENSG00000203485:105175008-105175069:target	-0.232671994829;0.232671994829	0.946175423202;0.946175423202	0.975;0.025	0.748;0.252	t|1e1.1o1|i	False	False	False	1	2	1	chr14	+	105174924-105175008;105175007-105175008	105174628-105174924;105174925-105175007;105175008-105175069	;;	;;	(105174925, 105175007)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/179_T4_1_T4_2.deltapsi_quantify_deltapsi.html#INF2
PDAP1	ENSG00000106244	ENSG00000106244:98995485-98995636:source	-0.263788520781;0.282422843714;-7.60311127726e-06	0.998499331828;0.99914172286;3.90847367779e-18	0.282;0.699;0.025	0.025;0.974;0.025	t|1e1.1o2|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	1	chr7	-	98995636-99001021;98995636-98997926;98995636-98997357	98995485-98995636;98997357-98997650;98997926-98998047;99000940-99001148	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/51_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PDAP1
PDAP1	ENSG00000106244	ENSG00000106244:99000940-99001148:target	0.216323998761;-0.216323998761	0.926755328548;0.926755328548	0.764;0.236	0.975;0.025	s|1e1.1o1|1e2.1o2|2e0	True	False	True	2	3	1	chr7	-	98998047-99001021;98995636-99001021	98995485-98995636;98997926-98998047;99000940-99001148	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/51_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PDAP1
