#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_CM E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
CCDC53	ENSG00000120860	ENSG00000120860:102455690-102455857:target	-0.215289589158;-0.00760846723557;-0.00106631242903;0.255117299937	0.784298631291;2.61457916947e-15;1.11748312571e-15;0.955549319551	0.623;0.066;0.068;0.253	0.413;0.027;0.054;0.502	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr12	-	102455124-102455690;102444417-102455690;102444069-102455690;102439897-102455690	102439832-102439897;102443967-102444069;102444296-102444417;102455026-102455124;102455690-102455857	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/85_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CCDC53
IFI35	ENSG00000068079	ENSG00000068079:41165284-41165396:target	0.226918712179;-0.226918712179	0.91011608341;0.91011608341	0.754;0.246	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr17	+	41165211-41165284;41165283-41165284	41165064-41165211;41165212-41165283;41165284-41165396	;;	;;	(41165212, 41165283)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/18_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#IFI35
DOPEY1	ENSG00000083097	ENSG00000083097:83777385-83777498:source	0.235001113181;-0.235001113181	0.840968529384;0.840968529384	0.576;0.424	0.807;0.193	s|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr6	+	83777498-83806450;83777498-83806644	83777385-83777498;83806448-83806542;83806644-83806834	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/28_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#DOPEY1
NAT10	ENSG00000135372	ENSG00000135372:34127149-34127339:source	3.51955690455e-06;0.243670032016;0.00190225226897;-0.267998910913	1.22431700793e-15;0.964345538651;3.28423131225e-09;0.999908803299	0.025;0.700;0.025;0.286	0.025;0.938;0.049;0.025	s|1e1.1o1|1e2.2o2|1e3.1o1|i	False	False	True	3	4	1	chr11	+	34127339-34128600;34127339-34129758;34127339-34133599;34127339-34127340	34127149-34127339;34127340-34127575;34128600-34128866;34129756-34129880;34133599-34133770	;;;;	;;;;	(34127340, 34127575)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/111_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NAT10
NAT10	ENSG00000135372	ENSG00000135372:34129756-34129880:target	0.245330526076;8.55449312446e-08;4.31248059209e-06;-0.235698887824	0.996878136151;1.57681093832e-17;3.61804267334e-15;0.993526595603	0.736;0.025;0.025;0.255	0.975;0.025;0.025;0.025	t|1e0|2e1.1o1|2e2.2o2|2e3.1o1|i	False	True	True	3	4	1	chr11	+	34127339-34129758;34127694-34129758;34128866-34129758;34129755-34129756	34127149-34127339;34127576-34127694;34128600-34128866;34128867-34129755;34129756-34129880	;;;;	;;;;	(34128867, 34129755)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/111_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NAT10
NAT10	ENSG00000135372	ENSG00000135372:34156722-34156838:target	0.319834425407;-0.319834425407	0.999999999902;0.999999999902	0.663;0.337	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	34156133-34156722;34156721-34156722	34156059-34156133;34156134-34156721;34156722-34156838	;;	;;	(34156134, 34156721)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/111_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NAT10
NAT10	ENSG00000135372	ENSG00000135372:34156059-34156133:source	0.273084852471;-0.273084852471	0.999985498356;0.999985498356	0.709;0.291	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr11	+	34156133-34156722;34156133-34156134	34156059-34156133;34156134-34156721;34156722-34156838	;;	;;	(34156134, 34156721)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/111_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NAT10
NAT10	ENSG00000135372	ENSG00000135372:34158525-34158573:source	-0.124211601998;0.453573530984;-0.302178839093	0.00684943782547;0.999999999999;0.999780444932	0.148;0.532;0.320	0.026;0.974;0.025	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr11	+	34158573-34159294;34158573-34160738;34158573-34158574	34158525-34158573;34158574-34159293;34159294-34159384;34160419-34160834	;;;	;;;	(34158574, 34159293)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/111_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NAT10
TBC1D10C	ENSG00000175463	ENSG00000175463:67173066-67173219:source	0.244977849388;0.00011821737767;7.86910932284e-16;2.43652852917e-13;-0.209151239576	0.987926928397;1.59649348434e-13;4.52363713957e-18;4.52363714006e-18;0.989151802602	0.516;0.231;0.025;0.025;0.229	0.755;0.232;0.025;0.025;0.025	s|1e1.1o3|1e1.2o3|1e1.3o3|2e1.1o3|i	True	True	False	4	2	1	chr11	+	67173172-67173374;67173172-67173378;67173172-67173393;67173219-67173374;67173219-67173220	67173066-67173219;67173220-67173373;67173374-67173559;67173374-67173559;67173374-67173559;67173374-67173559	;;;;;	;;;;;	(67173220, 67173373)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/188_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TBC1D10C
TBC1D10C	ENSG00000175463	ENSG00000175463:67173374-67173559:target	0.246118046134;1.93893095516e-13;-0.000700171205272;7.8662811455e-16;-0.20484128599	0.984783014775;4.52363713996e-18;2.59836050004e-14;4.52363713957e-18;0.953153328123	0.517;0.025;0.235;0.025;0.225	0.757;0.025;0.230;0.025;0.025	t|1e1.1o2|1e1.2o2|2e1.1o2|3e1.1o2|i	True	True	False	4	2	1	chr11	+	67173172-67173374;67173219-67173374;67173172-67173378;67173172-67173393;67173373-67173374	67173066-67173219;67173066-67173219;67173066-67173219;67173066-67173219;67173220-67173373;67173374-67173559	;;;;;	;;;;;	(67173220, 67173373)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/188_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TBC1D10C
SAMD4B	ENSG00000179134	ENSG00000179134:39874139-39874226:target	0.496659586987;-0.496659586987	1.0;1.0	0.491;0.509	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr19	+	39873931-39874139;39874138-39874139	39873848-39873931;39873932-39874138;39874139-39874226	;;	;;	(39873932, 39874138)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/193_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SAMD4B
SAMD4B	ENSG00000179134	ENSG00000179134:39873848-39873931:source	0.378439178976;0.204249989792;-0.560974018324	0.99988243976;0.717905294426;1.0	0.356;0.074;0.572	0.725;0.274;0.025	s|1e0|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr19	+	39873931-39874139;39873931-39874348;39873931-39873932	39873848-39873931;39873932-39874138;39874139-39874226;39874348-39875566	;;;	;;;	(39873932, 39874138)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/193_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SAMD4B
SGTB	ENSG00000197860	ENSG00000197860:65004316-65004385:target	-0.258713758748;0.258713758748	0.992736660982;0.992736660982	0.411;0.589	0.159;0.841	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr5	-	65001276-65004316;65000205-65004316	65000106-65000205;65001156-65001276;65004316-65004385	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/209_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SGTB
SGTB	ENSG00000197860	ENSG00000197860:65000106-65000205:source	-1.22222328155e-07;0.214842112869;-0.195384736987;3.39522373546e-14	4.52389253802e-18;0.842970519102;0.64401036726;4.52363713964e-18	0.025;0.566;0.399;0.025	0.025;0.775;0.209;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr5	-	65000205-65008788;65000205-65004316;65000205-65001156;65000205-65000514	65000106-65000205;65000514-65000524;65001156-65001276;65004316-65004385;65008788-65008891	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/209_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SGTB
NAPA	ENSG00000105402	ENSG00000105402:47991492-47991646:source	0.324490605549;-0.324490605549	1.0;1.0	0.659;0.341	0.975;0.025	t|1e1.3o3|i	False	False	False	1	2	1	chr19	-	47991646-47992968;47991646-47991647	47991492-47991646;47991647-47992967;47992968-47993018	;;	;;	(47991647, 47992967)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/53_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NAPA
GUK1	ENSG00000143774	ENSG00000143774:228332598-228333463:source	-2.68653557863e-09;0.217714936175;7.77156117238e-16;-0.190314618454	4.52364259878e-18;0.993649962192;4.52363713957e-18;0.700631916786	0.025;0.763;0.025;0.211	0.025;0.975;0.025;0.025	s|1e1.2o4|1e1.3o4|2e1.3o4|3e0|i	True	True	False	3	2	1	chr1	+	228333325-228333714;228333325-228333727;228333350-228333727;228333463-228333464	228332598-228333463;228333464-228333583;228333584-228333936;228333584-228333936;228333584-228333936	;;;;	;;;;	(228333464, 228333583)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#GUK1
GUK1	ENSG00000143774	ENSG00000143774:228328824-228329208:target	0.494872747267;-0.494872747267	1.0;1.0	0.492;0.508	0.975;0.025	t|1e0|2e1.1o1|3e0|4e0|5e0|i	False	True	False	1	2	1	chr1	+	228328064-228328825;228328823-228328824	228327929-228328064;228328065-228328823;228328824-228329208	;;	;;	(228328065, 228328823)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#GUK1
GUK1	ENSG00000143774	ENSG00000143774:228333584-228333936:target	-2.24754059597e-10;0.249547959828;7.77156117238e-16;-0.219848480439	4.52363767473e-18;0.999997291997;4.52363713957e-18;0.992814263343	0.025;0.732;0.025;0.239	0.025;0.975;0.025;0.025	t|1e0|2e1.1o3|3e1.1o3|3e1.2o3|4e0|i	True	True	False	3	2	1	chr1	+	228333325-228333714;228333325-228333727;228333350-228333727;228333583-228333584	228332598-228333463;228332598-228333463;228332598-228333463;228333464-228333583;228333584-228333936	;;;;	;;;;	(228333464, 228333583)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#GUK1
ITPKB	ENSG00000143772	ENSG00000143772:226836373-226836472:target	0.203934819587;-0.0602062037498;-0.104190584164	0.902591243575;1.92553658954e-13;8.90881185602e-06	0.776;0.092;0.127	0.975;0.025;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	-	226835081-226836373;226829826-226836373;226836372-226836373	226829622-226829826;226834868-226835081;226835422-226836372;226836373-226836472	;;;	;;;	(226835422, 226836372)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ITPKB
CNIH4	ENSG00000143771	ENSG00000143771:224544552-224545314:source	0.204878825707;2.38665887074e-05;0.000241884420147;9.70780108871e-14;1.28110654441e-08;-0.201615576505	0.866654169615;4.57116909962e-18;5.01621190662e-18;4.52363713977e-18;4.5236626497e-18;0.869586247402	0.724;0.025;0.025;0.025;0.025;0.222	0.924;0.026;0.030;0.025;0.025;0.025	s|1e1.1o1|1e2.1o1|2e3.1o1|3e3.1o1|4e3.1o1|i	True	True	True	5	4	1	chr1	+	224544695-224548197;224544695-224551811;224544745-224553581;224544770-224553581;224545314-224553581;224545314-224545315	224544552-224545314;224545315-224548196;224548197-224548265;224551811-224552157;224553581-224553693;224553581-224553693;224553581-224553693	;;;;;;	;;;;;;	(224545315, 224548196)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CNIH4
SCAF4	ENSG00000156304	ENSG00000156304:33064130-33064243:source	0.280367714754;-0.280367714754	0.999978775531;0.999978775531	0.702;0.298	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr21	-	33064243-33064662;33064243-33064244	33064130-33064243;33064244-33064661;33064662-33064762	;;	;;	(33064244, 33064661)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/148_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SCAF4
SCAF4	ENSG00000156304	ENSG00000156304:33064662-33064762:target	0.254714769991;-0.254714769991	0.998104164956;0.998104164956	0.727;0.273	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr21	-	33064243-33064662;33064661-33064662	33064130-33064243;33064244-33064661;33064662-33064762	;;	;;	(33064244, 33064661)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/148_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SCAF4
ITSN2	ENSG00000198399	ENSG00000198399:24431106-24431188:target	0.00879378789597;0.303426776582;-0.330111375071	1.50225897643e-05;0.998538261575;0.999999999541	0.074;0.581;0.347	0.121;0.877;0.025	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr2	-	24429144-24431106;24428166-24431106;24431105-24431106	24428083-24428562;24428733-24429144;24429145-24431105;24431106-24431188	;;;	;;;	(24429145, 24431105)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/211_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ITSN2
FAM65A	ENSG00000039523	ENSG00000039523:67580044-67580134:target	0.22135999279;-0.22135999279	0.903733756202;0.903733756202	0.759;0.241	0.975;0.025	t|1e1.2o3|i	False	False	False	1	2	1	chr16	+	67579935-67580044;67580043-67580044	67579852-67579970;67579971-67580043;67580044-67580134	;;	;;	(67579971, 67580043)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/9_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#FAM65A
PATL1	ENSG00000166889	ENSG00000166889:59423972-59424097:target	-0.309373009993;0.309373009993	0.999820090642;0.999820090642	0.332;0.668	0.030;0.970	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr11	-	59423518-59423972;59423213-59423972	59422996-59423213;59423429-59423518;59423972-59424097	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/170_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PATL1
STAT6	ENSG00000166888	ENSG00000166888:57497056-57498369:target	0.253641000373;4.12691416182e-07;-0.238842892508	0.99991800045;4.52445914927e-18;0.999032077142	0.728;0.025;0.258	0.975;0.025;0.025	s|1e0|2e1.2o2|3e1.2o2|4e0|i	True	True	False	2	2	1	chr12	-	57496704-57498247;57496704-57498110;57497055-57497056	57496612-57496773;57496612-57496773;57496774-57497055;57497056-57498369	;;;	;;;	(57496774, 57497055)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/170_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#STAT6
STAT6	ENSG00000166888	ENSG00000166888:57501014-57501097:source	0.0935558794047;0.288931978638;1.26702519283e-15;-0.377899495582	2.22529997376e-07;0.998463481036;4.52363713957e-18;0.999999997735	0.025;0.386;0.025;0.582	0.121;0.667;0.025;0.214	t|1e1.1o2|1e2.1o1|1e3.2o4|1e3.4o4	True	False	True	4	4	0	chr12	-	57501097-57504912;57501097-57501946;57501097-57501442;57501097-57501388	57501014-57501097;57501388-57501526;57501388-57501526;57501946-57502082;57504893-57505216	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/170_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#STAT6
STAT6	ENSG00000166888	ENSG00000166888:57501946-57502082:target	-0.305830138188;0.305830138188	0.999577797397;0.999577797397	0.546;0.454	0.248;0.752	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	-	57501526-57501946;57501097-57501946	57501014-57501097;57501388-57501526;57501946-57502082	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/170_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#STAT6
CTC-554D6.1	ENSG00000258864	ENSG00000258864:112200318-112200429:source	0.567167040569;-0.567167040569	1.0;1.0	0.422;0.578	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr5	+	112200429-112203101;112200429-112200430	112200318-112200429;112200430-112203100;112203101-112203279	;;	;;	(112200430, 112203100)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/230_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CTC-554D6.1
CTC-554D6.1	ENSG00000258864	ENSG00000258864:112203101-112203279:target	0.695106711882;-0.695106711882	1.0;1.0	0.297;0.703	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr5	+	112200429-112203101;112203100-112203101	112200318-112200429;112200430-112203100;112203101-112203279	;;	;;	(112200430, 112203100)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/230_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CTC-554D6.1
VPS39	ENSG00000166887	ENSG00000166887:42470648-42471301:source	0.20603966601;-0.00529306689582;-0.156775546305	0.807562570899;1.55025578847e-17;0.0877195505909	0.761;0.071;0.178	0.962;0.037;0.025	t|1e0|2e1.1o2|2e2.1o1|i	False	True	True	2	3	1	chr15	-	42470768-42476715;42470768-42472239;42471301-42471302	42470648-42471301;42471302-42472238;42472239-42472287;42476390-42476898	;;;	;;;	(42471302, 42472238)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/170_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#VPS39
DNAJB6	ENSG00000105993	ENSG00000105993:157160067-157160177:source	6.24021833302e-08;0.00140145857482;6.24021833302e-08;0.503684030414;0.0670218183461;0.000297891625154;-0.633042935164	3.33127179138e-17;9.46196170367e-09;3.33127179138e-17;0.99999999825;0.00181611225595;6.10138755408e-11;1.0	0.025;0.025;0.025;0.318;0.025;0.025;0.642	0.025;0.045;0.025;0.809;0.109;0.031;0.025	s|1e0|2e1.2o2|2e2.1o1|2e3.1o2|2e4.1o1|2e5.1o1|2e6.1o1|i	True	False	True	6	7	1	chr7	+	157160177-157161431;157160177-157162054;157160177-157163458;157160177-157174940;157160177-157177561;157160177-157202489;157160177-157160178	157160067-157160177;157160178-157161301;157161302-157161489;157162054-157162169;157163458-157163562;157174940-157175437;157177561-157177702;157202489-157202695	;;;;;;;	;;;;;;;	(157160178, 157161301)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/56_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#DNAJB6
ENOSF1	ENSG00000132199	ENSG00000132199:675321-675560:source	0.387428739475;-0.028667428004;-0.313380397765	0.999972050878;2.22141265381e-07;0.997366458376	0.422;0.117;0.464	0.800;0.040;0.158	t|1e0|2e1.2o4|2e2.1o2|2e3.1o1	False	True	True	3	4	1	chr18	-	675402-683246;675402-678696;675402-677345	675321-675560;677345-677444;678309-678737;682969-683395	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/103_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ENOSF1
ENOSF1	ENSG00000132199	ENSG00000132199:688574-688608:target	-0.217342188837;0.217342188837	0.905738424073;0.905738424073	0.240;0.760	0.028;0.972	s|1e0|1e1.3o3|1e2.3o4	False	False	True	2	3	1	chr18	-	687710-688574;686008-688574	685921-686447;686777-688010;688574-688608	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/103_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ENOSF1
ENOSF1	ENSG00000132199	ENSG00000132199:682969-683395:target	-0.203751952554;-0.00225843770554;-0.000296779336328;0.261495616735	0.688498263128;2.65644957449e-13;1.69865630508e-16;0.935819507853	0.501;0.051;0.031;0.408	0.299;0.028;0.025;0.664	s|1e0|2e1.1o1|2e2.2o2|2e3.1o1|2e4.2o2|3e0|4e0	True	False	True	4	5	1	chr18	-	678737-683246;677872-683246;677444-683246;675402-683246	675321-675560;677345-677444;677743-677906;678309-678737;682969-683395	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/103_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ENOSF1
TDRD3	ENSG00000083544	ENSG00000083544:61141659-61141784:target	-0.296256652366;0.296256652366	0.986291586431;0.986291586431	0.469;0.531	0.180;0.820	t|1e1.1o2|1e2.1o1	False	False	True	2	3	1	chr13	+	61109367-61141659;61121625-61141659	61109242-61109560;61121539-61121625;61141659-61141784	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/28_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TDRD3
RCC2	ENSG00000179051	ENSG00000179051:17736470-17736547:target	0.228191667294;-0.228191667294	0.984777644707;0.984777644707	0.753;0.247	0.975;0.025	s|1e1.1o2|i	False	False	False	1	2	1	chr1	-	17735690-17736470;17736469-17736470	17735172-17735690;17735691-17736469;17736470-17736547	;;	;;	(17735691, 17736469)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/193_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RCC2
RCC2	ENSG00000179051	ENSG00000179051:17742976-17743142:target	0.580301706381;-0.580301706381	1.0;1.0	0.409;0.591	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr1	-	17740213-17742976;17742975-17742976	17740033-17740213;17740214-17742975;17742976-17743142	;;	;;	(17740214, 17742975)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/193_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RCC2
RCC2	ENSG00000179051	ENSG00000179051:17736470-17736547:source	0.283197771063;-0.283197771063	0.999997323425;0.999997323425	0.699;0.301	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr1	-	17736547-17738618;17736547-17736548	17736470-17736547;17736548-17738617;17738618-17738690	;;	;;	(17736548, 17738617)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/193_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RCC2
RCC2	ENSG00000179051	ENSG00000179051:17739569-17739674:source	0.544573369466;-0.544573369466	1.0;1.0	0.444;0.556	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr1	-	17739674-17740033;17739674-17739675	17739569-17739674;17739675-17740032;17740033-17740213	;;	;;	(17739675, 17740032)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/193_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RCC2
RCC2	ENSG00000179051	ENSG00000179051:17740033-17740213:source	0.61603384689;-0.61603384689	1.0;1.0	0.374;0.626	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr1	-	17740213-17742976;17740213-17740214	17740033-17740213;17740214-17742975;17742976-17743142	;;	;;	(17740214, 17742975)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/193_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RCC2
