#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_R E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
GRAMD1A	ENSG00000089351	ENSG00000089351:35505093-35505783:target	0.22544551498;-1.74617095212e-15;-0.211529006618	0.996523705148;4.69812431181e-18;0.969151068316	0.755;0.025;0.231	0.975;0.025;0.025	t|1e1.2o2|2e2.3o4|i	False	True	True	2	3	1	chr19	+	35504595-35505093;35505291-35505455;35505092-35505093	35504511-35504595;35504596-35505092;35505093-35505783	;;	;;	(35504596, 35505092)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/25_T4_N_T4_R.deltapsi_quantify_deltapsi.html#GRAMD1A
GRAMD1A	ENSG00000089351	ENSG00000089351:35516953-35517375:target	7.75715314849e-13;0.216085581332;0.00202427574432;-0.0015667489021;3.15707543511e-16;-0.198571036012	4.69812431313e-18;0.952358271703;3.35094787757e-17;7.42891266789e-18;4.69812431181e-18;0.865157125472	0.025;0.569;0.124;0.075;0.025;0.219	0.025;0.780;0.142;0.058;0.025;0.025	t|1e1.1o1|1e2.1o4|1e2.2o4|1e2.3o4|2e2.1o4|i	True	True	True	5	3	1	chr19	+	35514247-35516953;35514451-35516953;35514689-35516953;35514718-35516953;35514451-35517019;35516952-35516953	35514140-35514247;35514331-35514734;35514331-35514734;35514331-35514734;35514331-35514734;35514735-35516952;35516953-35517375	;;;;;;	;;;;;;	(35514735, 35516952)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/25_T4_N_T4_R.deltapsi_quantify_deltapsi.html#GRAMD1A
GRAMD1A	ENSG00000089351	ENSG00000089351:35503892-35504272:target	0.401486958762;-0.401486958762	1.0;1.0	0.584;0.416	0.975;0.025	t|1e0|2e1.2o2|i	False	True	False	1	2	1	chr19	+	35502458-35504160;35503891-35503892	35502378-35502458;35502459-35503891;35503892-35504272	;;	;;	(35502459, 35503891)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/25_T4_N_T4_R.deltapsi_quantify_deltapsi.html#GRAMD1A
BPTF	ENSG00000171634	ENSG00000171634:65944197-65944422:target	0.225881437014;-0.225881437014	0.986473215775;0.986473215775	0.755;0.245	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr17	+	65943924-65944197;65944196-65944197	65943842-65943924;65943925-65944196;65944197-65944422	;;	;;	(65943925, 65944196)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/141_T4_N_T4_R.deltapsi_quantify_deltapsi.html#BPTF
ABCC1	ENSG00000103222	ENSG00000103222:16196484-16196574:source	1.19160416433e-09;0.240286424733;-0.237131146678	4.69812635622e-18;0.999747065089;0.999518066819	0.025;0.741;0.256	0.025;0.975;0.025	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr16	+	16196574-16199257;16196574-16200595;16196574-16196575	16196484-16196574;16196575-16197725;16199257-16199317;16200383-16200730	;;;	;;;	(16196575, 16197725)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/37_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ABCC1
MORF4L2	ENSG00000123562	ENSG00000123562:102933427-102933579:target	0.252528397188;-0.252528397188	0.999818029019;0.999818029019	0.729;0.271	0.975;0.025	s|1e1.2o2|i	False	False	False	1	2	1	chrX	-	102931979-102933427;102933426-102933427	102930424-102932034;102932035-102933426;102933427-102933579	;;	;;	(102932035, 102933426)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/71_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MORF4L2
MORF4L2	ENSG00000123562	ENSG00000123562:102930424-102932034:source	6.54809826361e-14;0.00830085397436;0.217061975186;-0.233791454584	4.69812431192e-18;4.74003005763e-09;0.884856172529;0.995274149245	0.025;0.075;0.674;0.253	0.025;0.113;0.885;0.025	t|1e1.1o2|2e1.1o2|2e2.1o1|i	True	True	True	3	3	1	chrX	-	102932034-102940099;102931979-102940099;102931979-102933427;102932034-102932035	102930424-102932034;102932035-102933426;102933427-102933579;102939902-102941149;102939902-102941149	;;;;	;;;;	(102932035, 102933426)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/71_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MORF4L2
U2SURP	ENSG00000163714	ENSG00000163714:142754925-142754946:source	0.21912980467;-0.21912980467	0.982505335388;0.982505335388	0.761;0.239	0.975;0.025	s|1e1.2o2|i	False	False	False	1	2	1	chr3	+	142754946-142756021;142754946-142754947	142754925-142754946;142754947-142755720;142755721-142756177	;;	;;	(142754947, 142755720)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/126_T4_N_T4_R.deltapsi_quantify_deltapsi.html#U2SURP
U2SURP	ENSG00000163714	ENSG00000163714:142755721-142756177:target	0.231801318381;-0.231801318381	0.996310005644;0.996310005644	0.749;0.251	0.975;0.025	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr3	+	142754946-142756021;142755720-142755721	142754925-142754946;142754947-142755720;142755721-142756177	;;	;;	(142754947, 142755720)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/126_T4_N_T4_R.deltapsi_quantify_deltapsi.html#U2SURP
ZGPAT	ENSG00000197114	ENSG00000197114:62364939-62365322:target	0.289780681363;-0.289780681363	0.999999146693;0.999999146693	0.692;0.308	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr20	+	62364704-62364939;62364938-62364939	62364571-62364704;62364705-62364938;62364939-62365322	;;	;;	(62364705, 62364938)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/162_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ZGPAT
ZGPAT	ENSG00000197114	ENSG00000197114:62366511-62366916:target	0.257735926202;-0.257735926202	0.999945444518;0.999945444518	0.724;0.276	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr20	+	62366176-62366511;62366510-62366511	62365506-62366176;62366177-62366510;62366511-62366916	;;	;;	(62366177, 62366510)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/162_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ZGPAT
ZGPAT	ENSG00000197114	ENSG00000197114:62364571-62364704:source	0.22473256797;-0.22473256797	0.966162176789;0.966162176789	0.756;0.244	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr20	+	62364704-62364939;62364704-62364705	62364571-62364704;62364705-62364938;62364939-62365322	;;	;;	(62364705, 62364938)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/162_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ZGPAT
ZGPAT	ENSG00000197114	ENSG00000197114:62365506-62366176:source	0.200375722824;-0.200375722824	0.831686859807;0.831686859807	0.780;0.220	0.975;0.025	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr20	+	62366176-62366511;62366176-62366177	62365506-62366176;62366177-62366510;62366511-62366916	;;	;;	(62366177, 62366510)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/162_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ZGPAT
ENSG00000243452	ENSG00000243452	ENSG00000243452:148556692-148556810:source	-0.00450383404641;0.311177324119;-0.00541355901308;0.00188735908747;-0.248977217201	4.28334159026e-09;0.999711567065;9.67230160569e-17;1.69144143045e-14;0.999986201964	0.137;0.504;0.069;0.025;0.268	0.101;0.808;0.037;0.046;0.025	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|i	False	True	True	4	3	1	chr1	+	148556810-148558164;148556810-148558169;148556810-148558188;148556810-148558616;148556810-148556811	148556692-148556810;148556811-148558163;148558164-148558286;148558164-148558286;148558164-148558286;148558616-148558805	;;;;;	;;;;;	(148556811, 148558163)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/177_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ENSG00000243452
ENSG00000243452	ENSG00000243452	ENSG00000243452:148558164-148558286:target	-0.0167610221024;1.24474094273e-10;0.270951868207;-0.00519694654683;-0.155512930545	7.49939031483e-07;4.69812452541e-18;0.993200277945;1.67193406481e-16;0.0673027437676	0.165;0.025;0.582;0.074;0.177	0.107;0.025;0.847;0.041;0.025	t|1e2.1o1|2e1.2o2|2e2.1o1|3e2.1o1|i	True	True	True	4	3	1	chr1	+	148556810-148558164;148556272-148558169;148556810-148558169;148556810-148558188;148558163-148558164	148555979-148556272;148556692-148556810;148556692-148556810;148556692-148556810;148556811-148558163;148558164-148558286	;;;;;	;;;;;	(148556811, 148558163)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/177_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ENSG00000243452
KIF22	ENSG00000079616	ENSG00000079616:29815319-29815428:source	2.37269453417e-15;2.38630518455e-15;0.203584796534;2.38630518455e-15;-0.202110195659	4.69812431181e-18;4.69812431181e-18;0.714036517404;4.69812431181e-18;0.70291751954	0.025;0.025;0.307;0.025;0.690	0.025;0.025;0.506;0.025;0.493	s|1e1.1o2|1e1.2o2|1e2.1o1|2e2.1o1|i	True	True	True	4	3	1	chr16	+	29815386-29815897;29815386-29815912;29815386-29816135;29815428-29816135;29815428-29815429	29815319-29815428;29815429-29815896;29815897-29815938;29815897-29815938;29816135-29816347;29816135-29816347	;;;;;	;;;;;	(29815429, 29815896)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/20_T4_N_T4_R.deltapsi_quantify_deltapsi.html#KIF22
KIF22	ENSG00000079616	ENSG00000079616:29811234-29811369:source	0.000874544745721;0.290621185656;-0.274999027299	4.52349928299e-11;0.999529812822;0.999997955354	0.051;0.656;0.293	0.060;0.939;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr16	+	29811369-29811495;29811369-29814090;29811369-29811370	29811234-29811369;29811370-29811494;29811495-29811541;29814090-29814258	;;;	;;;	(29811370, 29811494)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/20_T4_N_T4_R.deltapsi_quantify_deltapsi.html#KIF22
CCT5	ENSG00000150753	ENSG00000150753:10262593-10262730:target	0.299885432539;-0.299885432539	0.99999768362;0.99999768362	0.683;0.317	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr5	+	10261857-10262593;10262592-10262593	10261672-10262313;10262314-10262592;10262593-10262730	;;	;;	(10262314, 10262592)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/112_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CCT5
EML2	ENSG00000125746	ENSG00000125746:46127977-46128076:target	8.28322995848e-10;-0.205296558449;0.205232075519	4.69813037674e-18;0.700403384856;0.699906168745	0.025;0.631;0.367	0.025;0.428;0.571	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1	True	False	True	3	4	0	chr19	-	46126779-46127977;46124895-46127977;46124590-46127977	46124070-46124590;46124741-46124895;46126714-46126779;46127977-46128076	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/73_T4_N_T4_R.deltapsi_quantify_deltapsi.html#EML2
EML2	ENSG00000125746	ENSG00000125746:46136119-46136229:source	-0.282119555849;0.282119555849	0.972285440717;0.972285440717	0.851;0.149	0.576;0.424	t|1e0|1e1.2o2|i	False	False	False	1	2	1	chr19	-	46136229-46136328;46136229-46136230	46136119-46136229;46136230-46136327;46136328-46136397	;;	;;	(46136230, 46136327)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/73_T4_N_T4_R.deltapsi_quantify_deltapsi.html#EML2
CD46	ENSG00000117335	ENSG00000117335:207943386-207943707:target	-0.132050635773;0.254747292045;0.00199473181197;-1.3843832795e-05;-0.133289083283	0.00111840517467;0.9690354792;8.12095633076e-18;4.72233019807e-18;0.105931410378	0.155;0.429;0.025;0.025;0.356	0.026;0.677;0.046;0.025;0.222	t|1e0|2e0|3e0|4e1.2o2|4e2.1o1|4e3.1o1|4e4.1o2|5e0|i	False	True	True	4	5	1	chr1	+	207940540-207943666;207941168-207943666;207942117-207943666;207943468-207943666;207943385-207943386	207940358-207940540;207941124-207941168;207942107-207942117;207942118-207943385;207943386-207943707	;;;;	;;;;	(207942118, 207943385)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/64_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CD46
BRF1	ENSG00000185024	ENSG00000185024:105688222-105688882:source	0.21835735193;-0.21835735193	0.810401621819;0.810401621819	0.720;0.280	0.933;0.067	t|1e0|2e0|3e1.4o4|3e2.1o1	False	True	True	2	3	1	chr14	-	105688251-105692406;105688251-105691858	105688222-105688882;105691858-105691868;105692406-105692498	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/156_T4_N_T4_R.deltapsi_quantify_deltapsi.html#BRF1
BRF1	ENSG00000185024	ENSG00000185024:105678450-105679765:target	0.2907897788;-0.2907897788	0.999999135364;0.999999135364	0.691;0.309	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr14	-	105677630-105678450;105678449-105678450	105677459-105677630;105677631-105678449;105678450-105679765	;;	;;	(105677631, 105678449)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/156_T4_N_T4_R.deltapsi_quantify_deltapsi.html#BRF1
BRF1	ENSG00000185024	ENSG00000185024:105692406-105692498:target	6.33055448751e-07;6.33055448751e-07;0.439290879064;-0.437391517011	1.24367430816e-14;1.24367430816e-14;0.999999999994;1.0	0.025;0.025;0.547;0.451	0.025;0.025;0.975;0.025	s|1e0|2e2.1o1|3e2.1o1|4e1.3o3|i	True	True	True	3	3	1	chr14	-	105675996-105692451;105675996-105692440;105688251-105692406;105692405-105692406	105675623-105675996;105675623-105675996;105688222-105688882;105691869-105692405;105692406-105692498	;;;;	;;;;	(105691869, 105692405)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/156_T4_N_T4_R.deltapsi_quantify_deltapsi.html#BRF1
BRF1	ENSG00000185024	ENSG00000185024:105677459-105677630:source	0.304624734231;-0.304624734231	0.999999967812;0.999999967812	0.678;0.322	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr14	-	105677630-105678450;105677630-105677631	105677459-105677630;105677631-105678449;105678450-105679765	;;	;;	(105677631, 105678449)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/156_T4_N_T4_R.deltapsi_quantify_deltapsi.html#BRF1
TARS2	ENSG00000143374	ENSG00000143374:150464466-150464965:source	-0.203752231378;-0.0137016701027;0.269118177482	0.723810032998;5.21460668324e-05;0.956864355554	0.245;0.116;0.639	0.045;0.050;0.902	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr1	+	150464965-150468958;150464965-150469286;150464965-150470006	150464466-150464965;150468958-150469104;150469286-150469384;150470006-150470223	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/104_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TARS2
SETDB1	ENSG00000143379	ENSG00000143379:150935450-150935615:source	0.289051524086;-0.289051524086	0.999981838281;0.999981838281	0.693;0.307	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr1	+	150935615-150936006;150935615-150935616	150935450-150935615;150935616-150936005;150936006-150936327	;;	;;	(150935616, 150936005)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/104_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SETDB1
SETDB1	ENSG00000143379	ENSG00000143379:150936006-150936327:target	0.22973644754;-0.22973644754	0.971376039696;0.971376039696	0.751;0.249	0.975;0.025	t|1e1.2o2|i	False	False	False	1	2	1	chr1	+	150935615-150936006;150936005-150936006	150935450-150935615;150935616-150936005;150936006-150936327	;;	;;	(150935616, 150936005)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/104_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SETDB1
USP16	ENSG00000156256	ENSG00000156256:30422413-30422752:source	0.310805327196;-4.05058676221e-05;-0.27469215364	0.999999977807;4.76699010123e-18;0.999999002214	0.672;0.026;0.293	0.975;0.025;0.025	s|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr21	+	30422499-30426123;30422752-30426123;30422752-30422753	30422413-30422752;30422753-30424443;30424444-30426279;30424444-30426279	;;;	;;;	(30422753, 30424443)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/116_T4_N_T4_R.deltapsi_quantify_deltapsi.html#USP16
USP16	ENSG00000156256	ENSG00000156256:30424444-30426279:target	0.00048306244279;0.257868706816;-5.73733853023e-05;-0.222333046065	5.55061115838e-18;0.999063534204;4.79553823884e-18;0.988560591307	0.025;0.691;0.026;0.242	0.033;0.942;0.025;0.025	t|1e0|2e1.1o1|2e2.1o2|2e2.2o2|i	True	True	True	3	3	1	chr21	+	30421176-30426123;30422499-30426123;30422752-30426123;30424443-30424444	30421082-30421176;30422413-30422752;30422413-30422752;30422753-30424443;30424444-30426279	;;;;	;;;;	(30422753, 30424443)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/116_T4_N_T4_R.deltapsi_quantify_deltapsi.html#USP16
ZNF217	ENSG00000171940	ENSG00000171940:52197848-52199707:source	2.82660078943e-09;-0.346830932349;0.00730860394224;0.303837772329;-9.4978736383e-08	4.69812916137e-18;0.999986178337;6.35397521587e-06;0.997089004709;4.6991981458e-18	0.025;0.430;0.052;0.500;0.025	0.025;0.092;0.103;0.796;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|2e0	False	True	True	5	6	1	chr20	-	52199707-52224893;52199707-52214170;52199707-52210646;52199707-52210295;52199707-52203714	52197848-52199707;52203714-52203724;52210295-52210378;52210646-52210656;52214170-52214242;52224893-52224983	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/141_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ZNF217
RPL17	ENSG00000265681	ENSG00000265681:47017996-47018210:source	0.201154543121;-0.00652745759171;5.49922177376e-06;-0.161355496659	0.677192194443;4.68043292599e-13;6.73812606148e-18;0.444131530752	0.286;0.063;0.025;0.644	0.486;0.028;0.025;0.472	t|1e0|2e1.1o1|2e2.1o3|2e2.2o3|3e0|i	True	True	True	3	3	1	chr18	-	47018203-47018828;47018203-47018645;47018203-47018628;47018210-47018211	47017996-47018210;47018211-47018500;47018501-47018820;47018501-47018820;47018828-47018906	;;;;	;;;;	(47018211, 47018500)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/181_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RPL17
IRAK4	ENSG00000198001	ENSG00000198001:44165983-44166165:target	4.50432311973e-09;0.446114783778;-0.135722152885;-0.268304679377	4.69813230166e-18;0.999999996146;0.220093170228;0.999863673734	0.025;0.380;0.329;0.287	0.025;0.815;0.183;0.025	t|1e1.1o1|1e2.1o2|1e3.2o2|i	False	False	True	3	4	1	chr12	+	44152819-44165983;44162075-44165983;44165168-44165983;44165982-44165983	44152747-44152819;44161906-44162395;44165023-44165168;44165169-44165982;44165983-44166165	;;;;	;;;;	(44165169, 44165982)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/164_T4_N_T4_R.deltapsi_quantify_deltapsi.html#IRAK4
IRAK4	ENSG00000198001	ENSG00000198001:44161906-44162395:source	-0.0333232410032;-0.00611223383985;0.285581484734;-0.177303765378	0.000364643863678;9.27171574525e-15;0.991683825638;0.487140279617	0.190;0.073;0.343;0.397	0.115;0.038;0.622;0.222	s|1e1.1o1|1e2.1o1|1e3.1o1|2e0|i	True	False	True	3	4	1	chr12	+	44162075-44164841;44162075-44165023;44162075-44165983;44162395-44162396	44161906-44162395;44162396-44164840;44164841-44164907;44165023-44165168;44165983-44166165	;;;;	;;;;	(44162396, 44164840)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/164_T4_N_T4_R.deltapsi_quantify_deltapsi.html#IRAK4
SELPLG	ENSG00000110876	ENSG00000110876:109017694-109018088:target	0.293975449501;-0.293975449501	0.998753742988;0.998753742988	0.075;0.925	0.362;0.638	s|1e1.1o2|i	False	False	False	1	2	1	chr12	-	109017663-109017694;109017693-109017694	109015686-109017663;109017664-109017693;109017694-109018088	;;	;;	(109017664, 109017693)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/52_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SELPLG
RP11-186B7.4	ENSG00000264772	ENSG00000264772:7477578-7477626:target	0.432096576927;-0.432096576927	1.0;1.0	0.554;0.446	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr17	+	7476182-7477578;7477577-7477578	7476144-7476182;7476183-7477577;7477578-7477626	;;	;;	(7476183, 7477577)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/181_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RP11-186B7.4
PORCN	ENSG00000102312	ENSG00000102312:48370280-48370323:source	0.445323327476;0.00042292972746;-0.45090672039	0.999997507882;1.21569358061e-08;0.999999994538	0.532;0.025;0.465	0.966;0.032;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chrX	+	48370323-48370714;48370323-48372628;48370323-48370324	48370280-48370323;48370324-48370713;48370714-48370895;48372628-48372753	;;;	;;;	(48370324, 48370713)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/36_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PORCN
PORCN	ENSG00000102312	ENSG00000102312:48370714-48370895:target	0.604583360865;-0.604583360865	1.0;1.0	0.385;0.615	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chrX	+	48370323-48370714;48370713-48370714	48370280-48370323;48370324-48370713;48370714-48370895	;;	;;	(48370324, 48370713)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/36_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PORCN
RNF31	ENSG00000092098	ENSG00000092098:24627107-24627220:source	0.392982154314;1.11866204222e-08;-0.392143706146	1.0;4.69814350458e-18;1.0	0.592;0.025;0.407	0.975;0.025;0.025	s|1e0|2e1.1o2|2e1.2o2|i	True	True	False	2	2	1	chr14	+	24627220-24627351;24627220-24627376;24627220-24627221	24627107-24627220;24627221-24627350;24627351-24627408;24627351-24627408	;;;	;;;	(24627221, 24627350)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/27_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RNF31
RNF31	ENSG00000092098	ENSG00000092098:24619270-24619657:source	0.415457073889;-0.415457073889	1.0;1.0	0.570;0.430	0.975;0.025	s|1e0|2e0|3e0|4e1.1o1|i	True	False	False	1	2	1	chr14	+	24619657-24619807;24619657-24619658	24619270-24619657;24619658-24619806;24619807-24620097	;;	;;	(24619658, 24619806)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/27_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RNF31
