#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th1_p_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
C11orf24	ENSG00000171067	ENSG00000171067:68029931-68030386:target	0.437830871889;-0.00311353805232;-0.37603776754	0.998241880305;2.25002302816e-05;0.988392490367	0.465;0.067;0.467	0.892;0.026;0.099	s|1e1.2o2|2e1.2o2|3e0|i	True	True	False	2	2	1	chr11	-	68029193-68030199;68029193-68030006;68029930-68029931	68028803-68029270;68028803-68029270;68029330-68029930;68029931-68030386	;;;	;;;	(68029330, 68029930)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#C11orf24
C11orf24	ENSG00000171067	ENSG00000171067:68028803-68029270:source	8.61010517044e-06;0.405140704999;-0.00218730476462;-3.63179819482e-05;-0.328697635647	1.0557671221e-08;0.989314835814;6.01962942707e-06;1.12815795272e-08;0.934972304441	0.025;0.420;0.060;0.027;0.500	0.025;0.816;0.025;0.025;0.171	t|1e1.1o1|2e2.1o3|2e2.2o3|2e3.1o1|i	True	True	True	4	4	1	chr11	-	68029270-68030713;68029193-68030199;68029193-68030006;68029193-68029319;68029270-68029271	68028803-68029270;68029271-68029318;68029319-68029329;68029931-68030386;68029931-68030386;68030713-68030823	;;;;;	;;;;;	(68029271, 68029318)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#C11orf24
STRN4	ENSG00000090372	ENSG00000090372:47231151-47231383:target	-0.0562208344787;-0.0580576518948;0.252008414267	0.0501471610714;0.0526062711578;0.869360515491	0.139;0.140;0.721	0.027;0.027;0.971	s|1e0|2e1.1o3|2e1.2o3|2e1.3o3	True	True	False	3	2	0	chr19	-	47230948-47231151;47230824-47231151;47230803-47231151	47230709-47230948;47230709-47230948;47230709-47230948;47231151-47231383	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/9_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#STRN4
BZRAP1	ENSG00000005379	ENSG00000005379:56382422-56382532:target	-0.00139513026228;0.518001677859;-0.468489996577	1.71780395717e-05;0.999276242841;0.996619478123	0.056;0.352;0.592	0.027;0.857;0.135	s|1e0|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr17	-	56382084-56382422;56381760-56382422;56379808-56382422	56378592-56379808;56381699-56381760;56381972-56382084;56382422-56382532	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/0_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#BZRAP1
ATP5D	ENSG00000099624	ENSG00000099624:1244690-1244824:target	1.10011814156e-07;0.23008252246;-0.231774000848	3.41275194593e-16;0.792208473751;0.799854306927	0.025;0.623;0.376	0.025;0.851;0.146	t|1e1.1o2|2e1.1o2|i	True	True	False	2	2	1	chr19	+	1244439-1244690;1244439-1244736;1244689-1244690	1244314-1244540;1244314-1244540;1244541-1244689;1244690-1244824	;;;	;;;	(1244541, 1244689)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/10_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ATP5D
ATP5D	ENSG00000099624	ENSG00000099624:1244314-1244540:source	2.05812616421e-07;0.317433596307;-0.319217106062	1.50152465731e-14;0.996412009175;0.996980244315	0.025;0.641;0.358	0.025;0.950;0.047	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr19	+	1244439-1244690;1244439-1244736;1244540-1244541	1244314-1244540;1244541-1244689;1244690-1244824;1244690-1244824	;;;	;;;	(1244541, 1244689)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/10_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ATP5D
BAG6	ENSG00000204463	ENSG00000204463:31607976-31608083:target	-0.205815931805;0.205815931805	0.706862206594;0.706862206594	0.402;0.598	0.187;0.813	s|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr6	-	31607423-31607976;31607003-31607976	31606805-31607003;31607277-31607565;31607976-31608083	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/62_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#BAG6
CDCA8	ENSG00000134690	ENSG00000134690:38158348-38158456:target	0.229531127706;-0.229531127706	0.742940234182;0.742940234182	0.144;0.856	0.389;0.611	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	38158250-38158348;38158347-38158348	38158090-38158250;38158251-38158347;38158348-38158456	;;	;;	(38158251, 38158347)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/29_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CDCA8
CASC4	ENSG00000166734	ENSG00000166734:44705534-44705741:target	-0.374583406981;0.374583406981	0.990033844753;0.990033844753	0.581;0.419	0.216;0.784	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr15	+	44673174-44705534;44695252-44705534	44673004-44673174;44695085-44695252;44705534-44705741	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/48_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CASC4
GEMIN7	ENSG00000142252	ENSG00000142252:45582453-45582635:source	3.15723883848e-06;-0.000329135786798;-0.220545913389;0.272142564461	9.11415949304e-08;3.23414002757e-06;0.627152388661;0.748793018178	0.026;0.037;0.637;0.325	0.026;0.026;0.345;0.644	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	True	True	True	4	3	0	chr19	+	45582537-45583165;45582537-45593365;45582635-45583165;45582635-45593365	45582453-45582635;45583165-45583287;45583165-45583287;45593365-45594782;45593365-45594782	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/34_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GEMIN7
MEF2A	ENSG00000068305	ENSG00000068305:100214598-100214817:target	0.28514860379;-0.300861669126;7.86015915544e-05	0.762980120669;0.798700007794;6.91038652613e-06	0.491;0.502;0.026	0.826;0.160;0.029	t|1e1.1o1|1e2.2o3|1e2.3o3	True	False	True	3	3	1	chr15	+	100211659-100214598;100211862-100214598;100211874-100214598	100211528-100211659;100211725-100211874;100211725-100211874;100214598-100214817	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/4_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MEF2A
MRPS12	ENSG00000128626	ENSG00000128626:39421916-39422501:target	0.264351844172;-0.264351844172	0.740152246617;0.740152246617	0.319;0.681	0.630;0.370	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr19	+	39421638-39421916;39421811-39421916	39421188-39421638;39421639-39421811;39421916-39422501	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/25_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MRPS12
HNRNPH1	ENSG00000169045	ENSG00000169045:179044022-179044111:source	-0.280685242437;0.280685242437	0.934382917677;0.934382917677	0.951;0.049	0.677;0.323	t|1e1.1o1|i	False	False	False	1	2	1	chr5	-	179044111-179044515;179044111-179044112	179044022-179044111;179044112-179044514;179044515-179044650	;;	;;	(179044112, 179044514)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/50_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HNRNPH1
HNRNPA1	ENSG00000135486	ENSG00000135486:54676584-54676662:source	-0.298669235344;0.296638592421;9.11237395921e-07	0.900573026512;0.896345788134;1.80764056549e-12	0.564;0.434;0.025	0.267;0.730;0.025	s|1e1.1o1|1e2.2o4|2e2.4o4	True	True	True	3	3	1	chr12	+	54676658-54676863;54676658-54677596;54676662-54677621	54676584-54676662;54676863-54677018;54677507-54677751;54677507-54677751	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/30_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HNRNPA1
HNRNPA1	ENSG00000135486	ENSG00000135486:54680737-54680872:target	-0.213740951021;0.213740951021	0.661612921583;0.661612921583	0.686;0.314	0.438;0.562	t|1e1.1o1|i	False	False	False	1	2	1	chr12	+	54680516-54680737;54680736-54680737	54680446-54680516;54680517-54680736;54680737-54680872	;;	;;	(54680517, 54680736)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/30_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HNRNPA1
RAB11FIP1	ENSG00000156675	ENSG00000156675:37727905-37728046:source	0.283387187632;-0.283387187632	0.97455824394;0.97455824394	0.696;0.304	0.972;0.028	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr8	-	37728046-37732033;37728046-37728796	37727905-37728046;37728796-37730796;37732033-37732840	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/40_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RAB11FIP1
OTUD5	ENSG00000068308	ENSG00000068308:48780910-48781023:target	-0.291180562824;0.291180562824	0.979894721905;0.979894721905	0.313;0.687	0.029;0.971	s|1e1.1o2|1e1.2o2	False	True	False	2	2	1	chrX	-	48780575-48780910;48780572-48780910	48780220-48780575;48780220-48780575;48780910-48781023	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/4_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#OTUD5
DOCK10	ENSG00000135905	ENSG00000135905:225796266-225796385:source	-0.36223076475;4.36174719158e-06;0.360342468802	0.982977488463;1.31645560623e-10;0.982106248856	0.782;0.025;0.215	0.428;0.025;0.567	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr2	-	225796385-225906969;225796385-225846924;225796385-225811564	225796266-225796385;225811564-225811782;225846924-225847020;225906969-225907162	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/30_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#DOCK10
GART	ENSG00000159131	ENSG00000159131:34911477-34911662:source	-2.57908525354e-06;-0.000165717802286;-2.57908525354e-06;-0.0942085312781;0.201545976366;-2.57908525354e-06;4.11283956856e-05;-0.000226334315521;-0.000165160244004	1.085696827e-09;2.94501016565e-07;1.085696827e-09;0.121149007446;0.64498353279;1.085696827e-09;2.89534080834e-09;5.47813469381e-07;2.89853335512e-07	0.025;0.031;0.025;0.151;0.765;0.025;0.025;0.033;0.031	0.025;0.025;0.025;0.025;0.970;0.025;0.027;0.025;0.025	t|1e1.1o1|1e2.1o4|1e2.2o4|1e2.4o4|1e3.1o1|2e2.1o4|2e2.3o4|2e2.4o4|2e3.1o1	True	True	True	9	4	1	chr21	-	34911662-34915526;34911662-34914966;34911662-34914897;34911662-34914854;34911662-34914371;34911629-34914966;34911629-34914893;34911629-34914854;34911629-34914371	34911477-34911662;34914371-34914669;34914371-34914669;34914854-34915198;34914854-34915198;34914854-34915198;34914854-34915198;34914854-34915198;34914854-34915198;34915526-34915797	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/42_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GART
ZNF639	ENSG00000121864	ENSG00000121864:179045349-179045419:target	-0.38642235289;0.00010218971102;0.373858056809	0.96803158049;1.04847931403e-05;0.949836947926	0.450;0.025;0.545	0.067;0.030;0.920	t|1e0|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr3	+	179041079-179045349;179042781-179045349;179043110-179045349	179040779-179041079;179042738-179042781;179042830-179043110;179045349-179045419	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/22_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ZNF639
GTPBP1	ENSG00000100226	ENSG00000100226:39111912-39112245:target	-0.245896559765;0.245896559765	0.769448317665;0.769448317665	0.341;0.659	0.064;0.936	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr22	+	39102152-39111912;39104961-39111912	39101954-39102152;39104850-39104961;39111912-39112245	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/10_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GTPBP1
TAPBPL	ENSG00000139192	ENSG00000139192:6567811-6568113:source	0.000996835286493;-0.353052727665;0.293985917748	3.40638068741e-05;0.958921585491;0.872705555824	0.025;0.834;0.163	0.051;0.486;0.464	s|1e0|2e1.1o1|2e2.1o1|i	True	False	True	2	3	1	chr12	+	6568113-6568708;6568113-6570021;6568113-6568114	6567811-6568113;6568114-6568707;6568708-6568718;6570021-6570104	;;;	;;;	(6568114, 6568707)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/32_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TAPBPL
ZMIZ2	ENSG00000122515	ENSG00000122515:44801021-44801192:source	-0.527546235464;0.527546235464	0.997134580831;0.997134580831	0.850;0.150	0.335;0.665	s|1e1.1o2|i	False	False	False	1	2	1	chr7	+	44801192-44801294;44801192-44801193	44801021-44801192;44801193-44801293;44801294-44801504	;;	;;	(44801193, 44801293)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/22_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ZMIZ2
NT5C2	ENSG00000076685	ENSG00000076685:104865463-104865558:target	-0.254923126856;0.254923126856	0.8226048111;0.8226048111	0.307;0.693	0.047;0.953	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr10	-	104865138-104865463;104861083-104865463	104860992-104861083;104865115-104865138;104865463-104865558	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/6_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#NT5C2
HLA-A	ENSG00000206503	ENSG00000206503:29912243-29912411:source	7.77156117238e-16;1.57825943697e-13;0.330834558962;7.77156117238e-16;4.36880554975e-15;-0.325522142095;7.77156117238e-16;7.77156117238e-16;7.77156117238e-16;-2.51531311721e-07	2.71162949381e-18;2.71162949412e-18;0.95577580549;2.71162949381e-18;2.71162949381e-18;0.937525093716;2.71162949381e-18;2.71162949381e-18;2.71162949381e-18;2.71215524768e-18	0.025;0.025;0.094;0.025;0.025;0.874;0.025;0.025;0.025;0.025	0.025;0.025;0.417;0.025;0.025;0.557;0.025;0.025;0.025;0.025	s|1e2.1o5|2e0|2e1.1o3|2e1.2o3|2e1.3o3|2e2.2o5|2e2.3o5|2e2.4o5|3e2.5o5|4e1.2o3|i	True	True	True	9	3	1	chr6	+	29912363-29976449;29912393-29912818;29912393-29912836;29912393-29912840;29912393-29976904;29912393-29976922;29912393-29976926;29912404-29976934;29912411-29912836;29912411-29912412	29912243-29912411;29912412-29912817;29912818-29912942;29912818-29912942;29912818-29912942;29912818-29912942;29976449-29976954;29976449-29976954;29976449-29976954;29976449-29976954;29976449-29976954	;;;;;;;;;;	;;;;;;;;;;	(29912412, 29912817)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/62_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HLA-A
HLA-A	ENSG00000206503	ENSG00000206503:29912818-29912942:target	2.74038365617e-07;-2.42735833245e-11;0.295755758054;-2.42735833245e-11;-2.42735833245e-11;-0.302484674312	2.71220385236e-18;2.71162954368e-18;0.958707575607;2.71162954368e-18;2.71162954368e-18;0.968329047621	0.025;0.025;0.569;0.025;0.025;0.423	0.025;0.025;0.858;0.025;0.025;0.128	t|1e2.2o4|2e1.4o4|2e2.2o4|2e2.4o4|3e2.2o4|i	True	True	True	5	3	1	chr6	+	29912393-29912818;29912174-29912836;29912393-29912836;29912411-29912836;29912393-29912840;29912817-29912818	29911899-29912174;29912243-29912411;29912243-29912411;29912243-29912411;29912243-29912411;29912412-29912817;29912818-29912942	;;;;;;	;;;;;;	(29912412, 29912817)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/62_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HLA-A
NIT1	ENSG00000158793	ENSG00000158793:161087876-161088029:source	0.337796866163;5.64640899269e-06;-0.0115039348285;-0.000846834251664;5.64640899269e-06;-0.0847096952078;-0.000450318046305	0.895348459305;4.21671875065e-07;0.0117638260537;4.91524590394e-05;4.21671875065e-07;0.235604177913;1.5415203749e-05	0.543;0.026;0.138;0.050;0.026;0.226;0.041	0.894;0.026;0.047;0.026;0.026;0.047;0.026	s|1e1.1o2|1e1.2o2|1e2.2o2|2e1.1o2|3e1.1o2|4e1.1o2|4e2.2o2	True	True	True	7	3	0	chr1	+	161087968-161088576;161087968-161088594;161087968-161088924;161087999-161088576;161088015-161088576;161088029-161088576;161088029-161088924	161087876-161088029;161088576-161088671;161088576-161088671;161088576-161088671;161088576-161088671;161088576-161088671;161088698-161089178;161088698-161089178	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/42_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#NIT1
ZNF384	ENSG00000126746	ENSG00000126746:6782226-6782606:target	-0.201438899593;0.201438899593	0.717801293436;0.717801293436	0.273;0.727	0.038;0.962	s|1e0|2e1.1o1|2e2.1o1|3e0	True	False	True	2	3	0	chr12	-	6781698-6782382;6780004-6782382	6779926-6780004;6781207-6781698;6782226-6782606	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/24_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ZNF384
RPS9	ENSG00000170889	ENSG00000170889:54704610-54704829:source	0.25355985862;0.0555249181256;-0.416567885588	0.796257333451;0.0906517918716;0.992002986372	0.106;0.036;0.862	0.379;0.166;0.455	s|1e1.2o2|2e1.2o2|3e1.2o2	True	True	False	3	2	0	chr19	+	54704756-54705028;54704761-54705028;54704829-54705028	54704610-54704829;54705001-54705149;54705001-54705149;54705001-54705149	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RPS9
RPS9	ENSG00000170889	ENSG00000170889:54710421-54710715:target	-0.352696423561;-5.67846989066e-05;0.366762146014	0.992846379373;2.04949653868e-09;0.995400197923	0.401;0.027;0.580	0.057;0.025;0.937	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr19	+	54710330-54710421;54710330-54710480;54710420-54710421	54710144-54710330;54710144-54710330;54710331-54710420;54710421-54710715	;;;	;;;	(54710331, 54710420)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RPS9
PSME2	ENSG00000100911	ENSG00000100911:24615417-24615523:source	0.208819110918;-6.63913559032e-07;-0.20964621214	0.697851005317;4.06056867213e-11;0.70109152858	0.695;0.025;0.301	0.916;0.025;0.080	t|1e0|2e1.1o2|2e1.2o2|3e0|i	True	True	False	2	2	1	chr14	-	24615449-24615743;24615449-24615552;24615523-24615524	24615417-24615523;24615524-24615551;24615552-24615838;24615552-24615838	;;;	;;;	(24615524, 24615551)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/11_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PSME2
DDX26B	ENSG00000165359	ENSG00000165359:134711118-134711352:source	-0.312276096764;0.000121697797941;0.298688583945	0.952827146797;1.94836533354e-05;0.90378093139	0.341;0.026;0.652	0.031;0.031;0.960	s|1e1.1o3|2e1.1o3|3e1.1o3	True	True	False	3	2	1	chrX	+	134711220-134713713;134711261-134713713;134711352-134713713	134711118-134711352;134713713-134714087;134713713-134714087;134713713-134714087	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/46_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#DDX26B
LIPE	ENSG00000079435	ENSG00000079435:42909537-42909989:source	-0.211221437292;0.211221437292	0.672080991389;0.672080991389	0.318;0.682	0.047;0.953	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chr19	-	42909713-42911326;42909713-42910313	42909537-42909989;42910313-42910540;42911326-42911378	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/7_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#LIPE
CCNL1	ENSG00000163660	ENSG00000163660:156866738-156867174:target	-0.212149959753;-0.000322303150001;0.260569074359	0.704791566427;2.72177882479e-11;0.869295273372	0.803;0.034;0.160	0.578;0.025;0.418	s|1e0|1e1.1o1|1e2.1o1|2e0|3e0|i	True	False	True	2	3	1	chr3	-	156866378-156867076;156864396-156867076;156866737-156866738	156864297-156864396;156865342-156866378;156866379-156866737;156866738-156867174	;;;	;;;	(156866379, 156866737)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/45_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CCNL1
KMT2C	ENSG00000055609	ENSG00000055609:151842238-151842380:target	0.322176762221;-0.322176762221	0.83986323775;0.83986323775	0.378;0.622	0.728;0.272	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chr7	-	151841966-151842250;151841966-151842238	151841798-151841966;151841798-151841966;151842238-151842380	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/3_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#KMT2C
ZBED5	ENSG00000236287	ENSG00000236287:10874251-10876665:source	-0.152555438454;-0.00265749452848;-0.0116252236844;0.252427995292	0.382825471865;0.00988519800837;0.00844048564295;0.701929300653	0.196;0.421;0.139;0.243	0.027;0.389;0.051;0.553	t|1e1.1o1|2e1.1o1|3e1.1o1|i	True	True	False	3	2	1	chr11	-	10876665-10877691;10876633-10877691;10876628-10877691;10876665-10876666	10874251-10876665;10876666-10877204;10877691-10877804;10877691-10877804;10877691-10877804	;;;;	;;;;	(10876666, 10877204)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/66_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ZBED5
ZNF148	ENSG00000163848	ENSG00000163848:125032152-125032500:source	-0.00401075258561;-0.0917505687912;0.210425613863;-1.41803083219e-05	0.00173783637715;0.278249274066;0.668768767509;7.25188448377e-07	0.094;0.786;0.111;0.027	0.035;0.583;0.367;0.026	t|1e1.1o2|1e1.2o2|1e2.1o1|2e1.2o2	True	True	True	4	3	1	chr3	-	125032500-125042232;125032500-125042153;125032500-125033781;125032496-125042153	125032152-125032500;125033781-125033897;125042153-125042288;125042153-125042288;125042153-125042288	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/45_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ZNF148
CLN3	ENSG00000188603	ENSG00000188603:28500611-28500707:source	-0.201301561744;0.20201689144;-3.10568135441e-05	0.685253419693;0.689890026868;1.45196981275e-05	0.249;0.727;0.031	0.030;0.961;0.030	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr16	-	28500707-28503035;28500707-28502803;28500707-28502283	28500611-28500707;28502283-28502383;28502803-28502881;28503035-28503333	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/58_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CLN3
COPS7B	ENSG00000144524	ENSG00000144524:232656314-232656686:source	4.83574149337e-05;-0.240613767126;4.83574149337e-05;0.218928595367	1.3928108545e-06;0.750317337805;1.3928108545e-06;0.667677634422	0.025;0.975;0.025;0.025	0.027;0.735;0.027;0.248	s|1e0|2e0|3e0|3e1.1o1|3e2.2o2|3e3.1o1|4e0|i	True	False	True	3	4	1	chr2	+	232656518-232656764;232656518-232658973;232656518-232660816;232656686-232656687	232656314-232656686;232656687-232656763;232656764-232656988;232658226-232659061;232660816-232660855	;;;;	;;;;	(232656687, 232656763)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/36_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#COPS7B
