#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th17_p_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
ETV6	ENSG00000139083	ENSG00000139083:11905384-11905809:target	-0.233615583833;1.31322961416e-05;0.237634696076	0.70343106747;1.51878362331e-06;0.723579877273	0.949;0.027;0.043	0.670;0.028;0.319	t|1e1.1o1|1e2.1o1|2e1.1o1|3e0	True	True	True	3	3	1	chr12	+	11803094-11905384;11869677-11905384;11803094-11905387	11802788-11803094;11802788-11803094;11869521-11869677;11905384-11905809	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/12_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ETV6
ETV6	ENSG00000139083	ENSG00000139083:11802788-11803094:source	1.32691478986e-05;-0.232009124442;0.235929580722	1.57194967172e-06;0.699303522792;0.719191326787	0.027;0.950;0.043	0.028;0.671;0.318	s|1e1.1o1|1e2.1o3|1e2.2o3	False	True	True	3	3	1	chr12	+	11803094-11869521;11803094-11905384;11803094-11905387	11802788-11803094;11869521-11869677;11905384-11905809;11905384-11905809	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/12_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ETV6
AP1AR	ENSG00000138660	ENSG00000138660:113186165-113186475:target	0.256960527574;-0.261721956292;1.65534526175e-05	0.821650327895;0.829625320026;3.98194698155e-07	0.032;0.965;0.025	0.294;0.697;0.027	t|1e1.1o1|1e2.1o1|2e2.1o1|3e0	True	True	True	3	3	1	chr4	+	113182018-113186165;113184242-113186165;113184242-113186169	113181922-113182018;113184144-113184242;113184144-113184242;113186165-113186475	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/12_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AP1AR
AP1AR	ENSG00000138660	ENSG00000138660:113181922-113182018:source	-0.26985109128;0.26985109128	0.785499576067;0.785499576067	0.949;0.051	0.646;0.354	s|1e1.1o1|1e2.1o3	False	False	True	2	3	0	chr4	+	113182018-113184144;113182018-113186165	113181922-113182018;113184144-113184242;113186165-113186475	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/12_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AP1AR
AGTRAP	ENSG00000177674	ENSG00000177674:11808472-11808667:source	0.421654499932;-0.421654499932	0.998258198186;0.998258198186	0.047;0.953	0.458;0.542	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chr1	+	11808646-11810134;11808667-11810134	11808472-11808667;11810134-11810826;11810134-11810826	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/21_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AGTRAP
ADCY3	ENSG00000138031	ENSG00000138031:25043593-25043717:source	0.240853390302;-0.240853390302	0.813952658941;0.813952658941	0.468;0.532	0.712;0.288	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr2	-	25043717-25044386;25043717-25043718	25043593-25043717;25043718-25044385;25044386-25044509	;;	;;	(25043718, 25044385)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/11_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ADCY3
HGS	ENSG00000185359	ENSG00000185359:79661954-79662097:target	-0.26059664533;0.26059664533	0.783661534945;0.783661534945	0.820;0.180	0.533;0.467	t|1e1.1o1|i	False	False	False	1	2	1	chr17	+	79661883-79661954;79661953-79661954	79661845-79661883;79661884-79661953;79661954-79662097	;;	;;	(79661884, 79661953)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/22_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#HGS
ALG9	ENSG00000086848	ENSG00000086848:111740951-111741093:source	0.200194049461;-0.00245883015443;-0.125138605879	0.5763044207;0.00200562216748;0.386257555077	0.598;0.112;0.290	0.892;0.053;0.058	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr11	-	111741093-111742075;111741093-111741664;111741093-111741498	111740951-111741093;111741498-111741588;111741664-111742024;111742075-111742305	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/3_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ALG9
RELL2	ENSG00000164620	ENSG00000164620:141020238-141020644:target	5.53228069403e-06;-0.43414248928;0.432458946504	4.32927437794e-08;0.967029342634;0.967431481122	0.026;0.776;0.217	0.026;0.346;0.646	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr5	+	141019862-141020238;141020012-141020238;141020237-141020238	141019487-141019862;141019979-141020012;141020013-141020237;141020238-141020644	;;;	;;;	(141020013, 141020237)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/17_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RELL2
RELL2	ENSG00000164620	ENSG00000164620:141019979-141020012:source	-0.216813841869;0.216813841869	0.619474842938;0.619474842938	0.650;0.350	0.367;0.633	s|1e1.1o1|i	False	False	False	1	2	1	chr5	+	141020012-141020238;141020012-141020013	141019979-141020012;141020013-141020237;141020238-141020644	;;	;;	(141020013, 141020237)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/17_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RELL2
SMYD3	ENSG00000185420	ENSG00000185420:246518333-246518396:source	-0.381684004335;-2.95991868365e-05;-2.95991868365e-05;0.000543856680655;0.348237647062;-2.95991868365e-05	0.951987589493;7.69943599373e-06;7.69943599373e-06;2.30917574301e-05;0.981761193364;7.69943599373e-06	0.950;0.028;0.028;0.028;0.028;0.028	0.564;0.025;0.025;0.055;0.371;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	False	False	True	6	7	1	chr1	-	246518396-246670356;246518396-246669394;246518396-246646737;246518396-246580598;246518396-246546490;246518396-246518483	246518333-246518396;246518483-246518637;246546490-246546500;246580598-246580714;246646737-246647067;246669394-246669404;246670356-246670614	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/22_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SMYD3
TMEM55B	ENSG00000165782	ENSG00000165782:20927547-20927751:target	-0.37397605048;0.37397605048	0.95626173856;0.95626173856	0.850;0.150	0.477;0.523	s|1e1.1o1|i	False	False	False	1	2	1	chr14	-	20927455-20927547;20927546-20927547	20927365-20927455;20927456-20927546;20927547-20927751	;;	;;	(20927456, 20927546)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/17_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TMEM55B
SH3BP2	ENSG00000087266	ENSG00000087266:2822341-2822480:target	-3.53307216735e-05;0.253100917762;6.44630498513e-07;6.44630498513e-07;6.44630498513e-07;-3.4435361255e-05;-3.46953190283e-05;6.44630498513e-07;0.00093124938474;-0.250029637121;3.32298669828e-05	1.99295482079e-08;0.864260737028;8.55266656294e-10;8.55266656294e-10;8.55266656294e-10;1.90231659964e-08;1.98185791566e-08;8.55266656294e-10;4.510118837e-05;0.79096547252;2.76140742164e-07	0.028;0.029;0.025;0.025;0.025;0.028;0.028;0.025;0.025;0.893;0.028	0.025;0.277;0.025;0.025;0.025;0.025;0.025;0.025;0.063;0.623;0.031	t|1e1.1o1|1e10.2o2|1e11.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1|2e0	False	True	True	11	12	0	chr4	+	2794865-2822341;2820117-2822341;2820797-2822341;2795989-2822341;2800326-2822341;2801032-2822341;2811556-2822341;2813626-2822341;2813851-2822341;2814204-2822341;2816644-2822341	2794750-2794865;2795886-2795989;2800291-2800326;2800725-2801032;2811506-2811556;2813525-2813626;2813657-2813851;2813946-2814204;2816538-2816644;2819546-2820117;2820443-2820797;2822341-2822480	;;;;;;;;;;;	;;;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/3_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SH3BP2
UBE3A	ENSG00000114062	ENSG00000114062:25683636-25684128:target	-0.0388526629419;-0.0113783131047;0.256161841756	0.0964597377352;0.0331019128773;0.750088118003	0.194;0.788;0.032	0.030;0.659;0.326	s|1e0|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr15	-	25665899-25683636;25657118-25683636;25654354-25683636	25654235-25654354;25657055-25657118;25665889-25665899;25683636-25684128	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/7_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#UBE3A
PPOX	ENSG00000143224	ENSG00000143224:161140697-161140739:source	-0.464697596222;0.464697596222	0.978692054164;0.978692054164	0.931;0.069	0.472;0.528	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr1	+	161140739-161140824;161140739-161140740	161140697-161140739;161140740-161140823;161140824-161141010	;;	;;	(161140740, 161140823)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/13_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PPOX
TBCD	ENSG00000141556	ENSG00000141556:80847544-80847573:target	-0.305867696986;5.27718365686e-05;0.226880187441;0.000515351555167	0.990802556345;2.30552637308e-10;0.841881796375;4.55281740717e-08	0.969;0.025;0.028;0.025	0.670;0.030;0.250;0.050	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	True	False	True	4	4	1	chr17	+	80842078-80847544;80842560-80847544;80842812-80847544;80844160-80847544	80842021-80842560;80842021-80842560;80842677-80842812;80843960-80844160;80847544-80847573	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/12_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TBCD
TIA1	ENSG00000116001	ENSG00000116001:70456322-70456450:target	-0.188058673198;0.234672568906;-6.50756051587e-05	0.594314084379;0.740831160912;5.12617898858e-08	0.866;0.106;0.031	0.628;0.367;0.026	s|1e1.1o1|1e2.3o4|2e0|i	True	False	True	2	3	1	chr2	-	70456223-70456396;70454954-70456396;70456321-70456322	70454867-70454971;70456030-70456223;70456224-70456321;70456322-70456450	;;;	;;;	(70456224, 70456321)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/8_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TIA1
WRAP53	ENSG00000141499	ENSG00000141499:7591639-7591879:source	0.206215622217;-0.206215622217	0.669913396421;0.669913396421	0.686;0.314	0.932;0.068	s|1e1.1o1|i	False	False	False	1	2	1	chr17	+	7591879-7591966;7591879-7591880	7591639-7591879;7591880-7591965;7591966-7592397	;;	;;	(7591880, 7591965)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/12_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#WRAP53
MBD1	ENSG00000141644	ENSG00000141644:47799934-47800233:target	-0.0343433267007;-0.0224895465864;0.228319230675;5.81798630517e-05	0.086425013642;0.0457593798155;0.785444727989;5.45252734686e-10	0.497;0.369;0.123;0.025	0.365;0.253;0.354;0.030	s|1e0|2e1.1o2|2e1.2o2|2e2.2o2|i	True	True	True	3	3	1	chr18	-	47799841-47799934;47799796-47799934;47799325-47799934;47799933-47799934	47799194-47799433;47799704-47799841;47799704-47799841;47799842-47799933;47799934-47800233	;;;;	;;;;	(47799842, 47799933)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/13_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MBD1
C16orf87	ENSG00000155330	ENSG00000155330:46830519-46836982:source	0.281898391192;-0.290968274726;1.83856927656e-05	0.800686940396;0.81888913094;3.32172664385e-07	0.173;0.823;0.025	0.485;0.505;0.027	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr16	-	46836982-46858298;46836982-46843515;46836982-46841881	46830519-46836982;46841881-46842046;46843515-46843697;46858298-46858394	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/15_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#C16orf87
MARCH2	ENSG00000099785	ENSG00000099785:8486673-8486900:target	0.282316342151;-0.282316342151	0.792439006298;0.792439006298	0.223;0.777	0.543;0.457	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	0	chr19	+	8478304-8486673;8483691-8486673	8478154-8478304;8483289-8483691;8486673-8486900	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/4_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MARCH2
QDPR	ENSG00000151552	ENSG00000151552:17506002-17506098:source	0.219788115655;-0.219788115655	0.732473666036;0.732473666036	0.038;0.962	0.275;0.725	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr4	-	17506098-17513573;17506098-17510894	17506002-17506098;17510894-17510986;17513573-17513857	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/14_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#QDPR
SIRT7	ENSG00000187531	ENSG00000187531:79873487-79873847:source	0.00102178712183;-0.275782350378;2.57862272392e-05;3.2353769087e-07;0.213387216986	1.88990237352e-05;0.876182503607;3.63352985361e-09;3.15215343368e-11;0.712760352863	0.036;0.888;0.025;0.025;0.071	0.070;0.609;0.027;0.025;0.300	t|1e0|2e0|3e1.1o1|3e2.1o4|3e2.2o4|3e3.1o1|i	True	True	True	4	4	1	chr17	-	79873557-79875706;79873557-79875491;79873557-79875364;79873557-79873934;79873847-79873848	79873487-79873847;79873848-79873933;79873934-79875029;79875239-79875690;79875239-79875690;79875706-79875843	;;;;;	;;;;;	(79873848, 79873933)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/22_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SIRT7
THEM4	ENSG00000159445	ENSG00000159445:151867306-151867670:source	-0.227699038593;0.227699038593	0.762338158888;0.762338158888	0.955;0.045	0.707;0.293	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr1	-	151867670-151881836;151867670-151879797	151867306-151867670;151879797-151879882;151881836-151882284	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/16_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#THEM4
FAM76B	ENSG00000077458	ENSG00000077458:95512653-95512851:target	-0.158739181061;0.339931602635;-0.0217853913545	0.505679801546;0.936682101831;0.02186421552	0.331;0.527;0.142	0.103;0.868;0.034	s|1e1.3o3|1e2.1o2|1e2.2o2|2e0	True	True	True	3	3	0	chr11	-	95512299-95512771;95512121-95512771;95512118-95512771	95511986-95512121;95511986-95512121;95512242-95512383;95512653-95512851	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FAM76B
FAM76B	ENSG00000077458	ENSG00000077458:95511986-95512121:source	0.273208190001;-0.104678982565;-0.0316957114113;8.42792786865e-05	0.807901536445;0.321848951869;0.0405266086509;4.28425320296e-07	0.555;0.290;0.151;0.025	0.854;0.092;0.032;0.033	t|1e1.1o2|1e2.1o1|2e1.1o2|2e2.1o1	True	True	True	4	3	0	chr11	-	95512121-95512771;95512121-95512242;95512118-95512771;95512118-95512242	95511986-95512121;95512242-95512383;95512242-95512383;95512653-95512851;95512653-95512851	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FAM76B
