#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th2_p_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
CRTC3	ENSG00000140577	ENSG00000140577:91184329-91184431:source	0.371730406154;-0.371730406154	0.975085563917;0.975085563917	0.571;0.429	0.937;0.063	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr15	+	91184431-91185164;91184431-91185167	91184329-91184431;91185164-91188577;91185164-91188577	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/32_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CRTC3
IL15RA	ENSG00000134470	ENSG00000134470:5998341-5998417:target	-0.242284115293;0.247932556559;-2.93902695917e-05;-2.69458726626e-05	0.82924495812;0.7774421907;2.48397603403e-05;2.48229351082e-05	0.286;0.665;0.031;0.031	0.031;0.951;0.031;0.031	s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|2e0	True	True	True	4	4	1	chr10	-	5995289-5998342;5995169-5998342;5991280-5998342;5991203-5998342	5990855-5991280;5990855-5991280;5994334-5995169;5995223-5995289;5998341-5998417	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/27_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#IL15RA
TXNRD1	ENSG00000198431	ENSG00000198431:104682496-104683181:target	6.45845430655e-06;0.226790221861;-0.234120402322;6.45845430655e-06	6.82789724578e-09;0.724084209705;0.749181512425;6.82789724578e-09	0.025;0.613;0.380;0.025	0.025;0.871;0.120;0.025	t|1e0|2e0|3e1.1o2|3e2.1o3|3e2.2o3|3e3.1o1	True	True	True	4	4	0	chr12	+	104651857-104682709;104680887-104682709;104681124-104682709;104681209-104682709	104651797-104652046;104680460-104681128;104680460-104681128;104681146-104681209;104682496-104683181	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/57_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TXNRD1
CTC-479C5.12	ENSG00000261884	ENSG00000261884:67968700-67968851:source	-0.279628197609;0.279628197609	0.89709236487;0.89709236487	0.326;0.674	0.038;0.962	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	67968851-67969199;67968851-67968852	67968700-67968851;67968852-67969198;67969199-67969381	;;	;;	(67968852, 67969198)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/64_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CTC-479C5.12
CTC-479C5.12	ENSG00000261884	ENSG00000261884:67969199-67969381:target	-0.270246743043;0.270246743043	0.931283168265;0.931283168265	0.295;0.705	0.030;0.970	s|1e1.1o1|i	False	False	False	1	2	1	chr16	-	67968851-67969199;67969198-67969199	67968700-67968851;67968852-67969198;67969199-67969381	;;	;;	(67968852, 67969198)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/64_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CTC-479C5.12
RPL17	ENSG00000265681	ENSG00000265681:47017902-47017956:target	-0.346715536915;0.01852013434;0.247083565162	0.964991805729;0.00266851727175;0.788172526693	0.828;0.027;0.151	0.488;0.104;0.409	s|1e1.1o1|1e2.3o4|i	False	False	True	2	3	1	chr18	-	47017815-47017902;47017297-47017902;47017901-47017902	47017163-47017339;47017420-47017815;47017816-47017901;47017902-47017956	;;;	;;;	(47017816, 47017901)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/65_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#RPL17
NOL8	ENSG00000198000	ENSG00000198000:95081503-95081638:source	-0.269942183633;0.269942183633	0.838870884915;0.838870884915	0.948;0.052	0.664;0.336	t|1e1.1o1|1e2.3o3	False	False	True	2	3	0	chr9	-	95081638-95083950;95081638-95082225	95081503-95081638;95082225-95082419;95083950-95084028	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/56_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NOL8
MRPL2	ENSG00000112651	ENSG00000112651:43025309-43025971:target	0.258198132032;-0.258198132032	0.924857528573;0.924857528573	0.707;0.293	0.961;0.039	s|1e1.1o1|1e2.1o1|2e0|3e0	True	False	True	2	3	0	chr6	-	43024183-43025803;43022224-43025803	43021767-43022224;43024045-43024183;43025309-43025971	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/18_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#MRPL2
ATP13A1	ENSG00000105726	ENSG00000105726:19765352-19765509:target	0.263535147552;-0.263535147552	0.867054022267;0.867054022267	0.690;0.310	0.965;0.035	s|1e0|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr19	-	19764953-19765352;19764883-19765352	19764778-19764953;19764778-19764953;19765352-19765509	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/14_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ATP13A1
CUL9	ENSG00000112659	ENSG00000112659:43191988-43192325:target	-0.273094909355;0.273094909355	0.850006974706;0.850006974706	0.962;0.038	0.686;0.314	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	43191906-43191988;43191987-43191988	43191833-43191906;43191907-43191987;43191988-43192325	;;	;;	(43191907, 43191987)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/18_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CUL9
CELF2	ENSG00000048740	ENSG00000048740:11299701-11299835:source	-0.268516921501;0.269055610099;-2.19481140462e-07	0.827376494293;0.82978762431;5.90960063837e-11	0.788;0.208;0.025	0.506;0.490;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr10	+	11299835-11308561;11299835-11312629;11299835-11330381	11299701-11299835;11308561-11308640;11312629-11312787;11330381-11330515	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/3_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CELF2
TMEM33	ENSG00000109133	ENSG00000109133:41937137-41937327:source	0.400713659048;-5.15207846803e-05;-0.401315336099	0.97699484159;5.0849036119e-05;0.983087663154	0.380;0.065;0.554	0.774;0.065;0.161	s|1e1.3o3|2e1.3o3|i	True	True	False	2	2	1	chr4	+	41937279-41937484;41937327-41937484;41937327-41937328	41937137-41937327;41937328-41937400;41937401-41937546;41937401-41937546	;;;	;;;	(41937328, 41937400)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/16_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TMEM33
RBM3	ENSG00000102317	ENSG00000102317:48434203-48434471:source	-0.221684596882;0.221684596882	0.769599664359;0.769599664359	0.258;0.742	0.038;0.962	s|1e0|2e0|3e1.1o1|i	True	False	False	1	2	1	chrX	+	48434471-48434702;48434471-48434472	48434203-48434471;48434472-48434701;48434702-48434807	;;	;;	(48434472, 48434701)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/12_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#RBM3
MAGED2	ENSG00000102316	ENSG00000102316:54835736-54835809:target	-0.00207091306361;0.558113083018;-0.00424342339082;-0.440149319309	0.000169361214362;0.998259361415;0.0128665162932;0.986765463413	0.069;0.113;0.322;0.496	0.029;0.657;0.269;0.064	t|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chrX	+	54834235-54835736;54834866-54835736;54835656-54835736;54835735-54835736	54834032-54834235;54834797-54834866;54835493-54835656;54835657-54835735;54835736-54835809	;;;;	;;;;	(54835657, 54835735)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/12_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#MAGED2
DDX11	ENSG00000013573	ENSG00000013573:31256741-31257725:target	6.68212492097e-06;0.23786154514;-0.241742918845	4.4196385215e-10;0.844529331676;0.863879090939	0.025;0.711;0.287	0.025;0.946;0.049	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr12	+	31254916-31256741;31256665-31256741;31256740-31256741	31254447-31254916;31256511-31256665;31256666-31256740;31256741-31257725	;;;	;;;	(31256666, 31256740)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/1_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#DDX11
PHF14	ENSG00000106443	ENSG00000106443:11101591-11102216:source	-1.67967131053e-05;0.00811287053378;1.80490070112e-06;-0.301580027458;0.206660492864	4.64578310204e-09;0.00385341696873;3.00329975045e-11;0.952797292038;0.682517584586	0.028;0.085;0.025;0.888;0.025	0.027;0.159;0.025;0.593;0.227	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|2e0|i	True	False	True	4	5	1	chr7	+	11101712-11102298;11101712-11142113;11101712-11142995;11101712-11150977;11102216-11102217	11101591-11102216;11102217-11102297;11102298-11102699;11142113-11142273;11142995-11143309;11150608-11151094	;;;;;	;;;;;	(11102217, 11102297)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/14_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PHF14
TCOF1	ENSG00000070814	ENSG00000070814:149771520-149771739:source	0.313997633146;-0.313997633146	0.959091894541;0.959091894541	0.638;0.362	0.947;0.053	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr5	+	149771739-149772268;149771739-149772271	149771520-149771739;149772268-149772454;149772268-149772454	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/6_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TCOF1
KLHDC2	ENSG00000165516	ENSG00000165516:50246313-50246393:source	-0.423462859033;0.423462859033	0.993478341906;0.993478341906	0.956;0.044	0.543;0.457	s|1e1.1o1|i	False	False	False	1	2	1	chr14	+	50246393-50246466;50246393-50246394	50246313-50246393;50246394-50246465;50246466-50246821	;;	;;	(50246394, 50246465)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/43_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#KLHDC2
KLHDC2	ENSG00000165516	ENSG00000165516:50249260-50249427:target	1.29887786503e-05;-0.229926173622;0.225802200328	6.27635879336e-09;0.774350279614;0.759087875182	0.025;0.966;0.031	0.026;0.736;0.257	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr14	+	50247493-50249260;50249175-50249260;50249259-50249260	50247124-50247493;50249088-50249175;50249176-50249259;50249260-50249427	;;;	;;;	(50249176, 50249259)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/43_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#KLHDC2
ZDHHC16	ENSG00000171307	ENSG00000171307:99214471-99214556:target	3.79041272948e-05;0.359214546726;-0.367596727564	3.09948793389e-07;0.938211800783;0.947673567327	0.025;0.329;0.668	0.027;0.690;0.301	t|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr10	+	99212260-99214471;99213420-99214471;99213603-99214471	99212172-99212260;99213375-99213420;99213556-99213603;99214471-99214556	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/48_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ZDHHC16
CANT1	ENSG00000171302	ENSG00000171302:76993475-76993726:source	3.16559721324e-05;-0.31003130728;0.302321476355	1.55348048744e-07;0.857469776745;0.84199631985	0.025;0.644;0.352	0.027;0.315;0.676	t|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1	chr17	-	76993726-77005746;76993726-76993922;76993726-76993727	76993475-76993726;76993727-76993747;76993748-76994045;77005746-77005949	;;;	;;;	(76993727, 76993747)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/47_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CANT1
MIR4435-1HG	ENSG00000172965	ENSG00000172965:112252462-112252677:target	5.08117933673e-05;8.02104240171e-07;8.02104240171e-07;-6.53514311195e-05;-0.181295790954;0.20769631733;-4.69825850969e-06	2.35588127882e-09;6.82894473988e-12;6.82894473988e-12;5.42251974103e-11;0.585448252895;0.675938718759;7.26088462541e-12	0.025;0.025;0.025;0.028;0.761;0.201;0.025	0.027;0.025;0.025;0.025;0.540;0.435;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2|1e6.1o2|1e7.1o2	False	False	True	7	8	0	chr2	-	112237638-112252462;112235058-112252462;112229674-112252462;112227564-112252462;112187197-112252462;112125152-112252462;112101814-112252462	112101638-112101814;112125064-112125152;112186886-112188485;112227180-112227564;112229566-112229674;112234913-112235058;112237484-112237638;112252462-112252677	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/49_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#MIR4435-1HG
SRSF3	ENSG00000112081	ENSG00000112081:36567598-36568658:target	-0.286930489007;0.286930489007	0.882268759845;0.882268759845	0.597;0.403	0.305;0.695	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	36566760-36567598;36567597-36567598	36566626-36566760;36566761-36567597;36567598-36568658	;;	;;	(36566761, 36567597)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/17_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SRSF3
NFE2L1	ENSG00000082641	ENSG00000082641:46127969-46128459:target	-1.30459655902e-06;-0.279140642163;-1.30459655902e-06;-1.30459655902e-06;-1.30459655902e-06;0.28078877596;-1.30459655902e-06;-1.30459655902e-06	1.52694893345e-08;0.889041526142;1.52694893345e-08;1.52694893345e-08;1.52694893345e-08;0.913015639915;1.52694893345e-08;1.52694893345e-08	0.025;0.954;0.025;0.025;0.025;0.034;0.025;0.025	0.025;0.672;0.025;0.025;0.025;0.312;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o3|1e5.2o3|1e5.3o3|1e6.1o1	True	False	True	8	7	0	chr17	+	46125718-46127969;46125824-46127969;46125910-46127969;46126010-46127969;46126209-46127969;46126226-46127969;46126239-46127969;46126522-46127969	46125691-46125718;46125721-46125824;46125840-46125910;46125969-46126010;46126135-46126239;46126135-46126239;46126135-46126239;46126494-46126522;46127969-46128459	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/7_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NFE2L1
TNFRSF10B	ENSG00000120889	ENSG00000120889:22884646-22885147:source	0.242142593167;-0.242142593167	0.815912253081;0.815912253081	0.735;0.265	0.974;0.026	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr8	-	22884801-22885235;22885147-22885148	22884646-22885147;22885148-22885234;22885235-22885481	;;	;;	(22885148, 22885234)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/21_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TNFRSF10B
ATP5D	ENSG00000099624	ENSG00000099624:1244314-1244540:source	2.05645022152e-08;0.258702658793;-0.254252893052	1.29767541905e-16;0.898173164764;0.885978285356	0.025;0.692;0.302	0.025;0.944;0.054	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr19	+	1244439-1244690;1244439-1244736;1244540-1244541	1244314-1244540;1244541-1244689;1244690-1244824;1244690-1244824	;;;	;;;	(1244541, 1244689)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/9_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ATP5D
TESPA1	ENSG00000135426	ENSG00000135426:55360967-55361020:source	-0.278898077174;0.278898077174	0.944641679457;0.944641679457	0.885;0.115	0.613;0.387	t|1e1.2o2|i	False	False	False	1	2	1	chr12	-	55361020-55361627;55361020-55361021	55360967-55361020;55361021-55361626;55361627-55361797	;;	;;	(55361021, 55361626)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/28_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TESPA1
EDC3	ENSG00000179151	ENSG00000179151:74988221-74988384:target	0.000453861153876;-0.330077037923;1.17848876917e-05;1.17848876917e-05;0.264852783877;1.17848876917e-05	1.4925647978e-05;0.968896433494;8.9427925545e-08;8.9427925545e-08;0.817167259137;8.9427925545e-08	0.025;0.371;0.025;0.025;0.618;0.025	0.041;0.047;0.026;0.026;0.904;0.026	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	False	False	True	6	7	0	chr15	-	74985359-74988221;74979520-74988221;74972266-74988221;74969363-74988221;74967483-74988221;74948409-74988221	74948361-74948409;74967202-74967483;74969282-74969363;74972143-74972266;74979432-74979520;74985227-74985359;74988221-74988384	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/52_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#EDC3
STRIP1	ENSG00000143093	ENSG00000143093:110584356-110584483:target	-0.270922035235;0.270922035235	0.808831831402;0.808831831402	0.972;0.028	0.693;0.307	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	110584264-110584356;110584355-110584356	110583793-110584264;110584265-110584355;110584356-110584483	;;	;;	(110584265, 110584355)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/34_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#STRIP1
BAG6	ENSG00000204463	ENSG00000204463:31611859-31612004:source	-0.0120897456543;1.21357291931e-06;0.246161453663;-0.0828967263682;-0.00652907834528	1.10862684948e-09;5.46767557829e-12;0.809838789301;0.236151657893;9.1596148833e-10	0.076;0.025;0.395;0.465;0.068	0.027;0.025;0.649;0.312;0.027	t|1e3.1o1|2e0|3e1.1o1|3e2.1o2|3e3.1o1|i	True	True	True	4	4	1	chr6	-	31612004-31612084;31611971-31612723;31611971-31612302;31611971-31612084;31612004-31612005	31611859-31612004;31612005-31612083;31612084-31612093;31612084-31612093;31612271-31612406;31612723-31612975	;;;;;	;;;;;	(31612005, 31612083)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/59_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#BAG6
BAG6	ENSG00000204463	ENSG00000204463:31608162-31608316:target	-0.313272406848;0.313272406848	0.963480384995;0.963480384995	0.910;0.090	0.604;0.396	s|1e1.1o1|i	False	False	False	1	2	1	chr6	-	31608083-31608162;31608161-31608162	31607976-31608083;31608084-31608161;31608162-31608316	;;	;;	(31608084, 31608161)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/59_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#BAG6
PPIA	ENSG00000196262	ENSG00000196262:44837572-44838503:target	-0.259541626358;-0.0015377739604;0.320632323058	0.841876812523;1.18204899976e-08;0.95731320376	0.589;0.052;0.357	0.324;0.025;0.672	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr7	+	44836392-44838347;44837220-44838347;44837571-44837572	44836279-44836392;44837119-44837220;44837221-44837571;44837572-44838503	;;;	;;;	(44837221, 44837571)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/55_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PPIA
LUC7L	ENSG00000007392	ENSG00000007392:277986-278401:source	-0.217583562478;-0.000329225227324;0.000369225956435;1.540428524e-06;0.215698286355	0.611388378502;4.88096896436e-06;7.05047648539e-06;9.56307286388e-08;0.608463330373	0.667;0.038;0.026;0.026;0.290	0.368;0.026;0.039;0.026;0.586	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|i	True	False	True	4	4	1	chr16	-	278401-279278;278401-278789;278401-278700;278401-278488;278401-278402	277986-278401;278402-278487;278488-278721;278488-278721;278789-279141;279278-279462	;;;;;	;;;;;	(278402, 278487)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/0_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#LUC7L
ARHGAP27	ENSG00000159314	ENSG00000159314:43481811-43481894:target	-0.200257873992;0.200257873992	0.657818855673;0.657818855673	0.302;0.698	0.072;0.928	s|1e0|2e0|2e1.1o1|2e2.2o2	True	False	True	2	3	0	chr17	-	43481700-43481811;43481462-43481811	43481395-43481552;43481635-43481700;43481811-43481894	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/40_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ARHGAP27
SKIV2L	ENSG00000204351	ENSG00000204351:31927074-31927735:source	-0.221446601628;1.76010181345e-05;0.216980085135	0.711983880698;2.95949098784e-07;0.686371680056	0.973;0.026;0.026	0.748;0.027;0.242	s|1e1.1o1|1e2.1o1|2e0|i	True	False	True	2	3	1	chr6	+	31927177-31927787;31927177-31928818;31927735-31927736	31927074-31927735;31927736-31927786;31927787-31927896;31928818-31928871	;;;	;;;	(31927736, 31927786)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/58_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SKIV2L
MAP4K2	ENSG00000168067	ENSG00000168067:64568583-64568655:target	-0.223163331926;6.56745404313e-05;0.248389809465	0.728760074029;0.000257028111598;0.882659806601	0.785;0.183;0.032	0.539;0.186;0.275	s|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1	chr11	-	64568503-64568583;64568298-64568583;64568582-64568583	64568236-64568298;64568372-64568503;64568504-64568582;64568583-64568655	;;;	;;;	(64568504, 64568582)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/45_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#MAP4K2
MAP4K2	ENSG00000168067	ENSG00000168067:64568372-64568503:target	-0.224730797496;1.4582488774e-05;0.223786776684	0.717543669831;2.78712684411e-08;0.716413647671	0.919;0.025;0.075	0.671;0.026;0.321	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr11	-	64568298-64568372;64568271-64568372;64568371-64568372	64568236-64568298;64568236-64568298;64568299-64568371;64568372-64568503	;;;	;;;	(64568299, 64568371)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/45_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#MAP4K2
HNRNPH1	ENSG00000169045	ENSG00000169045:179044022-179044111:source	-0.249776098244;0.249776098244	0.854721952431;0.854721952431	0.938;0.062	0.690;0.310	t|1e1.1o1|i	False	False	False	1	2	1	chr5	-	179044111-179044515;179044111-179044112	179044022-179044111;179044112-179044514;179044515-179044650	;;	;;	(179044112, 179044514)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/46_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HNRNPH1
MDC1	ENSG00000137337	ENSG00000137337:30679189-30679281:target	0.455373742514;-0.455373742514	0.994417274077;0.994417274077	0.347;0.653	0.792;0.208	s|1e0|2e1.1o2|2e2.1o1	True	False	True	2	3	0	chr6	-	30676134-30679189;30675231-30679189	30675161-30675231;30675343-30676134;30679189-30679281	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/30_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#MDC1
SAFB2	ENSG00000130254	ENSG00000130254:5610006-5610246:source	-0.510627411528;5.93703534792e-06;0.504476393599	0.999999399474;3.80589587404e-09;0.999999544604	0.974;0.025;0.025	0.477;0.026;0.517	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr19	-	5610106-5610650;5610106-5610300;5610246-5610247	5610006-5610246;5610247-5610299;5610300-5610622;5610650-5610699	;;;	;;;	(5610247, 5610299)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/25_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SAFB2
