#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th2_p_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
KIAA0141	ENSG00000081791	ENSG00000081791:141318086-141318325:source	-0.00445827746965;-6.77921761905e-05;0.212884163737;-0.0644776780126;0.000238908512126	0.00237130976075;1.06823426239e-07;0.74558140712;0.0737574255594;0.0014018269029	0.131;0.031;0.031;0.146;0.674	0.057;0.025;0.243;0.026;0.680	s|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|i	False	True	True	4	3	1	chr5	+	141318325-141318417;141318325-141318421;141318325-141319071;141318325-141319119;141318325-141318326	141318086-141318325;141318326-141318416;141318417-141318513;141318417-141318513;141319071-141321612;141319071-141321612	;;;;;	;;;;;	(141318326, 141318416)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/2_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#KIAA0141
E4F1	ENSG00000167967	ENSG00000167967:2282457-2282577:target	-0.228205353419;0.228205353419	0.719564131758;0.719564131758	0.972;0.028	0.730;0.270	t|1e1.1o1|i	False	False	False	1	2	1	chr16	+	2282365-2282457;2282456-2282457	2282172-2282365;2282366-2282456;2282457-2282577	;;	;;	(2282366, 2282456)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/18_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#E4F1
GPBP1L1	ENSG00000159592	ENSG00000159592:46151248-46151292:source	0.00117561548162;3.48151929439e-05;0.27727898032;-0.389077748645	0.000921388968872;1.28933085344e-05;0.73259332642;0.899857729424	0.027;0.027;0.048;0.938	0.078;0.030;0.378;0.532	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	True	False	True	4	4	1	chr1	-	46151292-46153655;46151292-46152724;46151292-46152665;46151292-46152084	46151248-46151292;46152084-46152325;46152665-46152818;46152665-46152818;46153655-46153785	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/15_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#GPBP1L1
FYB	ENSG00000082074	ENSG00000082074:39124355-39124380:source	0.238520750084;-0.238520750084	0.717991520214;0.717991520214	0.722;0.278	0.973;0.027	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr5	-	39124380-39127843;39124380-39126100	39124355-39124380;39126100-39126237;39127843-39127909	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/2_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#FYB
FYB	ENSG00000082074	ENSG00000082074:39127843-39127909:target	-0.255256632191;0.255256632191	0.758739542515;0.758739542515	0.320;0.680	0.039;0.961	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr5	-	39126237-39127843;39124380-39127843	39124355-39124380;39126100-39126237;39127843-39127909	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/2_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#FYB
RELL2	ENSG00000164620	ENSG00000164620:141020238-141020644:target	5.4189373757e-06;-0.398776760066;0.397191692892	3.81936148515e-08;0.957623721568;0.957528174888	0.026;0.780;0.213	0.026;0.383;0.609	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr5	+	141019862-141020238;141020012-141020238;141020237-141020238	141019487-141019862;141019979-141020012;141020013-141020237;141020238-141020644	;;;	;;;	(141020013, 141020237)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/17_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#RELL2
RELL2	ENSG00000164620	ENSG00000164620:141019979-141020012:source	-0.329541257562;0.329541257562	0.883100627302;0.883100627302	0.657;0.343	0.315;0.685	s|1e1.1o1|i	False	False	False	1	2	1	chr5	+	141020012-141020238;141020012-141020013	141019979-141020012;141020013-141020237;141020238-141020644	;;	;;	(141020013, 141020237)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/17_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#RELL2
SGSM2	ENSG00000141258	ENSG00000141258:2268509-2268635:source	3.53294498979e-05;-0.295020736643;0.277887928526	6.07460804363e-06;0.76688996535;0.726504308617	0.026;0.482;0.509	0.030;0.131;0.855	s|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	3	4	1	chr17	+	2268635-2268797;2268635-2270565;2268635-2274556	2268509-2268635;2268797-2268960;2269822-2270699;2274556-2275114	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/12_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#SGSM2
CDCA7	ENSG00000144354	ENSG00000144354:174228728-174228889:source	-0.209726470859;0.209726470859	0.657249743898;0.657249743898	0.303;0.697	0.048;0.952	s|1e1.1o1|i	False	False	False	1	2	1	chr2	+	174228889-174229523;174228889-174228890	174228728-174228889;174228890-174229522;174229523-174229717	;;	;;	(174228890, 174229522)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/13_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#CDCA7
NDOR1	ENSG00000188566	ENSG00000188566:140109250-140109470:source	-0.226875613589;0.226875613589	0.791355369508;0.791355369508	0.972;0.028	0.749;0.251	s|1e1.1o1|i	False	False	False	1	2	1	chr9	+	140109470-140109547;140109470-140109471	140109250-140109470;140109471-140109546;140109547-140109654	;;	;;	(140109471, 140109546)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/22_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#NDOR1
CARHSP1	ENSG00000153048	ENSG00000153048:8952770-8953192:source	-0.000917965928196;-0.337727865247;4.60296185123e-07;0.314635295705;4.60296185123e-07;4.60296185123e-07;-0.00110862836589;4.60296185123e-07;4.60296185123e-07;0.00498528234749	0.00390261968775;0.93861484167;3.01195846157e-09;0.936807107066;3.01195846157e-09;3.01195846157e-09;0.000218287008821;3.01195846157e-09;3.01195846157e-09;0.00164049446563	0.362;0.455;0.025;0.055;0.025;0.025;0.094;0.025;0.025;0.031	0.344;0.117;0.025;0.368;0.025;0.025;0.059;0.025;0.025;0.102	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o2|1e8.2o2|1e9.1o1	True	False	True	10	10	1	chr16	-	8953192-8962823;8953192-8962389;8953192-8962184;8953192-8961906;8953192-8961564;8953192-8961109;8953192-8960279;8953192-8955523;8953192-8955499;8953192-8953962	8952770-8953192;8953962-8954166;8955499-8955638;8955499-8955638;8960279-8960299;8961109-8961285;8961564-8961744;8961906-8962017;8962184-8962258;8962389-8962576;8962823-8962866	;;;;;;;;;;	;;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/14_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#CARHSP1
TEKT4P2	ENSG00000188681	ENSG00000188681:9966322-9966380:target	0.280151182401;0.000401591182924;2.46627349667e-06;-0.336735279069	0.812875048854;6.75084846862e-05;1.4079753101e-06;0.894034633752	0.048;0.027;0.027;0.938	0.356;0.051;0.027;0.587	s|1e0|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr21	-	9963254-9966322;9926779-9966322;9916536-9966322;9909277-9966322	9909047-9909277;9916526-9916536;9926769-9926779;9963195-9963254;9966322-9966380	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/22_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#TEKT4P2
FOXJ3	ENSG00000198815	ENSG00000198815:42693554-42693637:target	0.345301694255;-0.345301694255	0.880202374092;0.880202374092	0.543;0.457	0.913;0.087	s|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr1	-	42671534-42693554;42664901-42693554	42664773-42664901;42671433-42671682;42693554-42693637	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/24_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#FOXJ3
PPOX	ENSG00000143224	ENSG00000143224:161140697-161140739:source	-0.482413215213;0.482413215213	0.992248775184;0.992248775184	0.932;0.068	0.459;0.541	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr1	+	161140739-161140824;161140739-161140740	161140697-161140739;161140740-161140823;161140824-161141010	;;	;;	(161140740, 161140823)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/13_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#PPOX
TBCD	ENSG00000141556	ENSG00000141556:80828100-80828256:target	-0.190691663258;5.97094298647e-06;5.97094298647e-06;0.202739767534	0.593392343721;8.47815100928e-07;8.47815100928e-07;0.620881145264	0.969;0.026;0.026;0.026	0.740;0.027;0.027;0.244	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr17	+	80772810-80828100;80816543-80828100;80818325-80828100;80822303-80828100	80772716-80772810;80816395-80816543;80818270-80818325;80822167-80822303;80828100-80828256	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/12_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#TBCD
SLC10A7	ENSG00000120519	ENSG00000120519:147175127-147177672:source	-0.214993520498;0.220807841588;-1.60544973281e-05	0.566858895224;0.580251938644;1.77405348359e-06	0.659;0.330;0.028	0.335;0.656;0.027	t|1e1.1o1|1e2.2o2|2e3.3o5	False	True	True	3	4	1	chr4	-	147177672-147179844;147177672-147177978;147176512-147176672	147175127-147177672;147177978-147178088;147179844-147179989	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/8_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#SLC10A7
NFYA	ENSG00000001167	ENSG00000001167:41057943-41058048:source	0.342603529978;-0.342603529978	0.921689274098;0.921689274098	0.535;0.465	0.885;0.115	s|1e1.1o2|1e1.2o2	False	True	False	2	2	1	chr6	+	41058048-41059267;41058048-41059285	41057943-41058048;41059267-41059433;41059267-41059433	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/0_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#NFYA
NFYA	ENSG00000001167	ENSG00000001167:41046768-41046903:source	-0.20584746688;0.20584746688	0.637906894698;0.637906894698	0.282;0.718	0.032;0.968	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr6	+	41046903-41048550;41046903-41051785	41046768-41046903;41048550-41048636;41051785-41051931	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/0_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#NFYA
POLDIP3	ENSG00000100227	ENSG00000100227:42995704-42995799:source	-0.257044280277;0.257044280277	0.898616137908;0.898616137908	0.300;0.700	0.048;0.952	t|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr22	-	42995799-42998776;42995799-42997976	42995704-42995799;42997976-42998113;42998774-42999166	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/3_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#POLDIP3
CDCA7L	ENSG00000164649	ENSG00000164649:21956372-21956515:target	-0.0867060905428;0.268786722078;-0.0135472575999	0.266659701729;0.849076129642;0.01376388745	0.545;0.258;0.196	0.364;0.536;0.100	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	0	chr7	-	21951372-21956372;21951369-21956372;21948125-21956372	21947748-21948125;21951235-21951372;21951235-21951372;21956372-21956515	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/17_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#CDCA7L
CDCA7L	ENSG00000164649	ENSG00000164649:21951235-21951372:source	3.75489004506e-07;-0.240215111225;0.239861199121	2.84995699667e-11;0.749867000502;0.749086321701	0.025;0.675;0.321	0.025;0.405;0.591	t|1e1.1o1|1e2.1o1|2e2.1o1	True	True	True	3	3	0	chr7	-	21951372-21985399;21951372-21956372;21951369-21956372	21951235-21951372;21956372-21956515;21956372-21956515;21985399-21985702	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/17_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#CDCA7L
PXN-AS1	ENSG00000255857	ENSG00000255857:120650178-120650941:target	0.201293356944;0.000294851233433;-0.239505915241	0.657588197156;6.89752658764e-09;0.873369862821	0.060;0.025;0.932	0.258;0.042;0.698	t|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1	chr12	+	120647737-120650178;120648909-120650178;120650177-120650178	120647642-120647737;120648733-120649315;120649316-120650177;120650178-120650941	;;;	;;;	(120649316, 120650177)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/26_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#PXN-AS1
ACAD8	ENSG00000151498	ENSG00000151498:134130938-134131073:source	0.264321304834;-0.264321304834	0.906499293078;0.906499293078	0.711;0.289	0.970;0.030	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr11	+	134131073-134131169;134131073-134131074	134130938-134131073;134131074-134131168;134131169-134131266	;;	;;	(134131074, 134131168)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/14_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#ACAD8
THEM4	ENSG00000159445	ENSG00000159445:151867306-151867670:source	-0.210551485007;0.210551485007	0.716119189287;0.716119189287	0.955;0.045	0.721;0.279	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr1	-	151867670-151881836;151867670-151879797	151867306-151867670;151879797-151879882;151881836-151882284	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/15_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#THEM4
WDR73	ENSG00000177082	ENSG00000177082:85189415-85189579:target	0.233944648282;-0.0027659261909;-0.0887817563396	0.738570778911;0.00856595100326;0.270561266655	0.046;0.603;0.352	0.307;0.556;0.136	s|1e0|2e0|3e1.1o1|3e2.1o1|i	True	False	True	2	3	1	chr15	-	85189316-85189415;85189067-85189415;85189414-85189415	85188186-85189067;85189204-85189316;85189317-85189414;85189415-85189579	;;;	;;;	(85189317, 85189414)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/20_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#WDR73
