#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th17_p_A E(PSI)	Th17_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
BRF1	ENSG00000185024	ENSG00000185024:105707602-105708942:source	-2.21686342512e-06;0.333688794084;-2.21686342512e-06;-2.21686342512e-06;-2.21686342512e-06;-0.326677572401	1.02712863083e-08;0.974557966081;1.02712863083e-08;1.02712863083e-08;1.02712863083e-08;0.976178282688	0.025;0.636;0.025;0.025;0.025;0.350	0.025;0.962;0.025;0.025;0.025;0.031	t|1e0|2e1.1o1|2e2.2o2|2e3.1o1|2e4.1o1|2e5.1o1|2e6.1o1	False	True	True	6	7	0	chr14	-	105707751-105752633;105707751-105718844;105707751-105715486;105707751-105714412;105707751-105713625;105707751-105713408	105707602-105708942;105713408-105713530;105713625-105714231;105714412-105715248;105715486-105715741;105718844-105718916;105752633-105752713	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/41_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#BRF1
CRTC3	ENSG00000140577	ENSG00000140577:91136868-91138809:target	0.210062693023;-0.210062693023	0.659459470182;0.659459470182	0.670;0.330	0.926;0.074	t|1e1.1o1|2e0|3e0|4e2.3o4	False	True	True	2	3	1	chr15	+	91083369-91136868;91137094-91137568	91082849-91083369;91136868-91138809	;	;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/23_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CRTC3
SETDB1	ENSG00000143379	ENSG00000143379:150900179-150900705:target	-0.0237035969217;0.000315656330775;-0.0741805007868;0.276262612402;-0.000480819478862;-5.09313851525e-06;-5.09313851525e-06	0.0517494614832;3.06373079652e-05;0.172487622915;0.742727492136;9.40220215474e-05;8.87161061234e-07;8.87161061234e-07	0.184;0.026;0.183;0.568;0.052;0.026;0.026	0.045;0.045;0.026;0.900;0.026;0.026;0.026	t|1e3.4o4|2e1.1o1|2e2.1o1|2e3.1o4|2e3.2o4|2e3.3o4|2e4.1o1|3e0	True	True	True	7	5	1	chr1	+	150899038-150900179;150898824-150900180;150898939-150900180;150898993-150900180;150899007-150900180;150899020-150900180;150899284-150900180	150898739-150898824;150898825-150898939;150898957-150899038;150898957-150899038;150898957-150899038;150898957-150899038;150899116-150899284;150900179-150900705	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/24_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SETDB1
CENPV	ENSG00000166582	ENSG00000166582:16252816-16253343:target	0.414073212104;-0.414073212104	0.947879849832;0.947879849832	0.355;0.645	0.772;0.228	s|1e1.1o1|1e2.1o1|2e0|3e0	True	False	True	2	3	0	chr17	-	16252647-16253245;16251999-16253245	16251930-16251999;16252454-16252647;16252816-16253343	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/33_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CENPV
AAGAB	ENSG00000103591	ENSG00000103591:67528968-67529158:source	1.93376674281e-06;0.227896446837;-0.206190717588;1.93376674281e-06;-7.87941595338e-05;1.93376674281e-06;1.93376674281e-06	1.29384493081e-08;0.763430047593;0.693038393331;1.29384493081e-08;1.61233229731e-07;1.29384493081e-08;1.29384493081e-08	0.025;0.710;0.256;0.025;0.031;0.025;0.025	0.025;0.954;0.034;0.025;0.025;0.025;0.025	t|1e1.1o1|1e2.1o4|1e2.2o4|1e2.3o4|1e2.4o4|1e3.1o1|2e2.1o4	True	True	True	7	4	1	chr15	-	67529158-67547475;67529158-67546897;67529158-67546752;67529158-67546567;67529158-67546562;67529158-67535075;67529143-67546897	67528968-67529158;67535075-67535209;67546562-67547074;67546562-67547074;67546562-67547074;67546562-67547074;67546562-67547074;67547475-67547533	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/10_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#AAGAB
IRAK4	ENSG00000198001	ENSG00000198001:44165983-44166165:target	7.65723755527e-06;-0.341632230728;0.338268498245	1.17811320765e-07;0.951014099235;0.942718957065	0.026;0.413;0.580	0.026;0.074;0.918	t|1e1.1o1|1e2.1o2|1e3.2o2	False	False	True	3	4	0	chr12	+	44152819-44165983;44162075-44165983;44165168-44165983	44152747-44152819;44161906-44162395;44165023-44165168;44165983-44166165	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/44_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IRAK4
EPS15L1	ENSG00000127527	ENSG00000127527:16472390-16472795:source	-0.326707849193;0.326707849193	0.787934986971;0.787934986971	0.652;0.348	0.273;0.727	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	0	chr19	-	16472795-16495940;16472795-16487933	16472390-16472795;16487933-16488065;16495940-16496022	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/17_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EPS15L1
TGFBR3L	ENSG00000260001	ENSG00000260001:7982358-7982484:source	-0.28509196618;0.28509196618	0.783299505276;0.783299505276	0.860;0.140	0.533;0.467	s|1e1.2o2|i	False	False	False	1	2	1	chr19	+	7982484-7982586;7982484-7982485	7982358-7982484;7982485-7982512;7982513-7982744	;;	;;	(7982485, 7982512)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/49_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TGFBR3L
NUCB2	ENSG00000070081	ENSG00000070081:17316871-17317151:target	-1.39291852601e-05;0.245559036825;-1.40918929923e-05;-0.00452116236117;-0.141568349627	1.30078842533e-10;0.848811616907;1.24391464965e-10;7.83501729381e-05;0.348438870362	0.026;0.690;0.026;0.078;0.202	0.025;0.931;0.025;0.025;0.041	t|1e0|1e1.2o2|1e2.2o2|1e3.1o2|1e3.2o2|1e4.1o1	True	False	True	5	5	1	chr11	+	17298026-17316871;17304490-17316871;17308260-17316871;17308264-17316871;17312912-17316871	17297555-17298026;17304336-17304490;17308181-17308264;17308181-17308264;17312787-17312912;17316871-17317151	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/4_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NUCB2
NUCB2	ENSG00000070081	ENSG00000070081:17304336-17304490:target	-1.69362963838e-07;-1.69362963838e-07;-1.69362963838e-07;-0.238227088296;0.211226360848;-0.0012466043412;-1.21903156858e-05;0.000692351903828;0.000528670575023;-1.69362963838e-07	2.97770126648e-13;2.97770126648e-13;2.97770126648e-13;0.819914303933;0.682365096167;9.50878751833e-05;2.95030718565e-10;2.88734047695e-05;3.52665059128e-07;2.97770126648e-13	0.025;0.025;0.025;0.334;0.369;0.114;0.027;0.105;0.055;0.025	0.025;0.025;0.025;0.097;0.607;0.081;0.026;0.122;0.073;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o2|1e5.2o2|1e6.1o2|1e6.2o2|1e7.1o1	True	False	True	10	8	1	chr11	+	17229973-17304336;17290878-17304336;17297750-17304336;17298026-17304336;17298375-17304336;17298395-17304336;17298399-17304336;17298642-17304336;17298844-17304336;17300084-17304336	17229700-17229973;17290732-17290878;17297555-17298026;17297555-17298026;17298278-17298375;17298378-17298399;17298378-17298399;17298531-17298844;17298531-17298844;17299909-17300084;17304336-17304490	;;;;;;;;;;	;;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/4_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NUCB2
MRPL55	ENSG00000162910	ENSG00000162910:228295991-228296026:source	6.7867463853e-05;0.00246460823467;-2.02720443823e-05;-2.15126767016e-05;-0.0703359784718;-0.0198749099845;8.76800197004e-05;0.243553710715	6.33189437003e-08;0.000372734566177;8.56922034793e-10;9.20129515838e-10;0.205855666165;0.0508770706763;1.90813463939e-07;0.815951288159	0.025;0.046;0.027;0.027;0.331;0.509;0.027;0.059	0.030;0.098;0.025;0.025;0.157;0.383;0.033;0.306	t|2e2.1o1|2e3.1o1|2e4.2o2|3e1.1o1|3e2.1o1|3e3.1o1|3e4.1o2|3e4.2o2	True	True	True	8	5	1	chr1	-	228296022-228296850;228296022-228296656;228296022-228296138;228296019-228296962;228296019-228296850;228296019-228296656;228296019-228296142;228296019-228296138	228295991-228296026;228296138-228296598;228296138-228296598;228296138-228296598;228296656-228296756;228296656-228296756;228296850-228297013;228296962-228297013;228296850-228297013	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/31_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MRPL55
KIAA1191	ENSG00000122203	ENSG00000122203:175782574-175782752:source	-0.130499098473;-0.027002963846;0.276173584715;2.68803623272e-05;2.68803623272e-05	0.34204388777;0.0762989511842;0.716024889873;3.59361168226e-06;3.59361168226e-06	0.200;0.318;0.473;0.025;0.025	0.028;0.153;0.821;0.028;0.028	t|1e1.1o1|1e2.1o1|1e3.3o4|1e3.4o4|1e4.1o1	True	False	True	5	5	0	chr5	-	175782752-175788605;175782752-175786814;175782752-175786484;175782752-175786465;175782752-175784179	175782574-175782752;175784179-175784276;175786465-175786570;175786465-175786570;175786814-175786921;175788605-175788971	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/15_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#KIAA1191
GM2A	ENSG00000196743	ENSG00000196743:150639316-150639477:target	0.274890623281;-0.274890623281	0.960374802316;0.960374802316	0.025;0.975	0.293;0.707	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	0	chr5	+	150592450-150639316;150632858-150639316	150592320-150592450;150632453-150632858;150639316-150639477	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/44_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GM2A
PIP5K1A	ENSG00000143398	ENSG00000143398:151196356-151196755:target	-0.353439368172;1.92268569664e-07;1.92268569664e-07;1.92268569664e-07;0.38729687783;-2.4660812608e-05;-2.41554572877e-05	0.949198235102;3.02151304504e-11;3.02151304504e-11;3.02151304504e-11;0.975444703691;1.77791064627e-09;1.73930620541e-09	0.571;0.025;0.025;0.025;0.390;0.027;0.027	0.220;0.025;0.025;0.025;0.770;0.025;0.025	t|1e0|2e0|3e2.1o2|3e2.2o2|3e5.1o1|4e1.1o1|4e2.1o2|4e3.1o1|4e4.1o1	True	True	True	7	6	1	chr1	+	151171557-151196721;151171663-151196721;151188476-151196721;151170593-151196724;151171557-151196724;151178805-151196724;151186023-151196724	151170425-151170593;151171027-151171663;151171027-151171663;151171027-151171663;151178795-151178805;151185993-151186023;151188438-151188476;151196356-151196755	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/24_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PIP5K1A
PIP5K1A	ENSG00000143398	ENSG00000143398:151171027-151171663:source	3.48609858881e-07;-0.384292092824;0.383749633672;3.48609858881e-07	8.62317569409e-11;0.977794773277;0.976749714576;8.62317569409e-11	0.025;0.596;0.397;0.025	0.025;0.219;0.774;0.025	s|1e1.1o1|1e2.3o4|1e2.4o4|2e2.3o4	True	True	True	4	3	0	chr1	+	151171557-151188438;151171557-151196721;151171557-151196724;151171663-151196721	151171027-151171663;151188438-151188476;151196356-151196755;151196356-151196755;151196356-151196755	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/24_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PIP5K1A
MAGED2	ENSG00000102316	ENSG00000102316:54835736-54835809:target	0.344131954151;-0.00665254920011;-0.000905135970837;-0.145585594178	0.929379041996;0.011387316474;3.09972569105e-05;0.45366979719	0.362;0.299;0.059;0.279	0.710;0.211;0.025;0.075	t|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chrX	+	54834235-54835736;54834866-54835736;54835656-54835736;54835735-54835736	54834032-54834235;54834797-54834866;54835493-54835656;54835657-54835735;54835736-54835809	;;;;	;;;;	(54835657, 54835735)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/10_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MAGED2
DDX11	ENSG00000013573	ENSG00000013573:31256511-31256665:source	-0.209582482712;0.209582482712	0.674702290026;0.674702290026	0.855;0.145	0.614;0.386	s|1e1.1o1|i	False	False	False	1	2	1	chr12	+	31256665-31256741;31256665-31256666	31256511-31256665;31256666-31256740;31256741-31257725	;;	;;	(31256666, 31256740)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/1_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DDX11
AP5B1	ENSG00000254470	ENSG00000254470:65547913-65548273:target	0.231074712726;-0.231074712726	0.693086657013;0.693086657013	0.672;0.328	0.951;0.049	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	65547813-65547913;65547912-65547913	65543364-65547813;65547814-65547912;65547913-65548273	;;	;;	(65547814, 65547912)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/48_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#AP5B1
GNPTG	ENSG00000090581	ENSG00000090581:1412453-1412535:source	-0.209133760195;0.209133760195	0.689423748959;0.689423748959	0.974;0.026	0.769;0.231	s|1e1.1o1|i	False	False	False	1	2	1	chr16	+	1412535-1412612;1412535-1412536	1412453-1412535;1412536-1412611;1412612-1412743	;;	;;	(1412536, 1412611)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/7_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GNPTG
ZDHHC16	ENSG00000171307	ENSG00000171307:99214471-99214556:source	0.000205409043421;0.249003810931;-0.239861370276;-0.00076479196584	3.94285478672e-06;0.808067898682;0.813123245741;3.06037449304e-07	0.025;0.620;0.324;0.052	0.038;0.888;0.072;0.026	s|1e1.2o5|1e1.3o5|1e1.4o5|1e2.1o1	False	True	True	4	3	1	chr10	+	99214556-99215396;99214556-99215417;99214556-99215471;99214556-99215731	99214471-99214556;99215359-99215540;99215359-99215540;99215359-99215540;99215731-99216185	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/36_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ZDHHC16
NADK	ENSG00000008130	ENSG00000008130:1687942-1688096:source	6.904634416e-07;-0.356142148065;0.000187162569463;2.74423201387e-05;0.323678967182	5.4153369227e-12;0.983595672387;8.55523126018e-08;1.08765604814e-09;0.964388378526	0.025;0.811;0.028;0.025;0.162	0.025;0.462;0.038;0.027;0.479	t|1e1.2o2|2e0|2e1.1o2|2e2.1o3|2e2.3o3|i	True	True	True	4	3	1	chr1	-	1688096-1688546;1688047-1688620;1688047-1688218;1688047-1688178;1688096-1688097	1687942-1688096;1688097-1688177;1688178-1688463;1688178-1688463;1688546-1688749;1688546-1688749	;;;;;	;;;;;	(1688097, 1688177)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/0_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NADK
NADK	ENSG00000008130	ENSG00000008130:1688546-1688749:target	0.233002424542;-0.21455410566;3.77290625627e-06;-4.24408797887e-06	0.767077368539;0.701548932712;1.14970688887e-09;7.08097511871e-10	0.103;0.881;0.025;0.026	0.348;0.644;0.025;0.025	s|1e1.2o2|1e2.2o2|2e2.1o2|i	True	True	True	3	3	1	chr1	-	1688321-1688620;1688047-1688620;1688096-1688546;1688545-1688546	1687942-1688096;1687942-1688096;1688178-1688463;1688464-1688545;1688546-1688749	;;;;	;;;;	(1688464, 1688545)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/0_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NADK
STRN4	ENSG00000090372	ENSG00000090372:47231151-47231383:target	-0.00197739290221;0.205819611127;-0.0656365888829	0.000215526403228;0.635631541302;0.185861963838	0.085;0.025;0.910	0.041;0.232;0.730	s|1e0|2e1.1o3|2e1.2o3|2e1.3o3	True	True	False	3	2	0	chr19	-	47230948-47231151;47230824-47231151;47230803-47231151	47230709-47230948;47230709-47230948;47230709-47230948;47231151-47231383	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/7_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#STRN4
BZRAP1	ENSG00000005379	ENSG00000005379:56378592-56379808:source	-0.00122890804475;-0.0284390608079;-0.00140488040955;0.204039439317	5.50750905564e-06;0.0703554218612;8.04306054574e-06;0.680971472824	0.060;0.713;0.063;0.163	0.025;0.592;0.026;0.392	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr17	-	56379808-56382901;56379808-56382422;56379808-56381972;56379808-56381699	56378592-56379808;56381699-56381760;56381972-56382084;56382422-56382532;56382901-56383004	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/0_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#BZRAP1
RRBP1	ENSG00000125844	ENSG00000125844:17623624-17623772:source	5.53885038268e-06;-0.270544497379;0.274026604146	3.66137103681e-08;0.921507518452;0.924682929177	0.025;0.290;0.704	0.026;0.026;0.972	t|1e1.1o2|1e2.1o2|1e2.2o2	True	False	True	3	3	0	chr20	-	17623772-17660644;17623772-17639250;17623772-17639241	17623624-17623772;17639241-17639732;17639241-17639732;17660640-17660720	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/16_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RRBP1
RRBP1	ENSG00000125844	ENSG00000125844:17639241-17639732:target	-0.270510318982;0.273931116397;6.19076184106e-06	0.925383446095;0.928171193755;4.4941132506e-08	0.290;0.704;0.025	0.026;0.972;0.026	s|1e1.1o1|2e1.1o1|2e2.1o1	True	True	True	3	3	0	chr20	-	17623772-17639250;17623772-17639241;17614258-17639241	17614105-17614258;17623624-17623772;17623624-17623772;17639241-17639732	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/16_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RRBP1
TCAIM	ENSG00000179152	ENSG00000179152:44396231-44396303:target	-0.227041661481;0.227041661481	0.57601542639;0.57601542639	0.614;0.386	0.273;0.727	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	+	44379811-44396231;44380326-44396231	44379611-44379811;44379944-44380326;44396231-44396303	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/39_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TCAIM
ENSG00000034063	ENSG00000034063	ENSG00000034063:4910566-4911050:target	6.09477342361e-06;-0.407596307383;8.64866392041e-05;6.09477342361e-06;0.384153088727	1.33409434555e-08;0.998047206175;1.78853226322e-06;1.33409434555e-08;0.998013609291	0.025;0.957;0.030;0.025;0.025	0.025;0.560;0.036;0.025;0.400	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|i	False	True	True	4	5	1	chr19	+	4903657-4910888;4909667-4910888;4910258-4910888;4910506-4910888;4910565-4910566	4903092-4903657;4909442-4909667;4910158-4910258;4910379-4910506;4910507-4910565;4910566-4911050	;;;;;	;;;;;	(4910507, 4910565)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/2_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ENSG00000034063
BAG6	ENSG00000204463	ENSG00000204463:31612084-31612093:target	-0.00733399911657;-0.117785578394;0.224391785538	5.27933908761e-06;0.334363672965;0.784552987725	0.084;0.826;0.090	0.029;0.661;0.312	s|1e1.1o3|1e1.3o3|i	False	True	False	2	2	1	chr6	-	31612004-31612084;31611971-31612084;31612083-31612084	31611859-31612004;31611859-31612004;31612005-31612083;31612084-31612093	;;;	;;;	(31612005, 31612083)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/45_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#BAG6
AMBRA1	ENSG00000110497	ENSG00000110497:46534277-46534363:target	-0.264222358232;0.264222358232	0.849973476672;0.849973476672	0.971;0.029	0.704;0.296	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr11	-	46529920-46534277;46515754-46534277	46515674-46515754;46529741-46529920;46534277-46534363	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/12_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#AMBRA1
AMBRA1	ENSG00000110497	ENSG00000110497:46529741-46529920:source	0.215492079088;-0.215492079088	0.630535797389;0.630535797389	0.168;0.832	0.455;0.545	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr11	-	46529920-46563495;46529920-46534277	46529741-46529920;46534277-46534363;46563495-46564531	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/12_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#AMBRA1
AMBRA1	ENSG00000110497	ENSG00000110497:46563495-46564531:target	-0.236742856626;0.32113869068;-0.00105153347543	0.667001026504;0.866503066332;0.000164020064033	0.775;0.152;0.073	0.470;0.493;0.040	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr11	-	46534363-46563495;46529920-46563495;46515754-46563495	46515674-46515754;46529741-46529920;46534277-46534363;46563495-46564531	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/12_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#AMBRA1
SRSF10	ENSG00000188529	ENSG00000188529:24305143-24305436:target	2.0977985339e-06;4.16321303955e-08;-0.24407245917;0.232588984057	3.40263382517e-14;1.39947768356e-16;0.848235468065;0.804612722781	0.025;0.025;0.878;0.119	0.025;0.025;0.638;0.349	s|1e2.2o3|1e3.2o6|2e3.3o6|3e1.1o2	True	True	True	4	4	1	chr1	-	24303947-24305203;24301567-24305203;24301565-24305201;24304763-24305143	24301464-24301570;24301464-24301570;24303760-24304142;24304645-24304763;24305143-24305436	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/43_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SRSF10
IGFLR1	ENSG00000126246	ENSG00000126246:36230611-36230670:source	-0.0389026261605;-0.0195909575555;0.220621002955	0.0893254086798;0.0165791332033;0.701905058667	0.219;0.126;0.654	0.075;0.028;0.905	t|1e1.1o3|1e2.1o1|i	False	False	True	2	3	1	chr19	-	36230670-36231925;36230670-36231281;36230670-36230671	36230611-36230670;36230671-36230724;36231281-36231497;36231641-36232005	;;;	;;;	(36230671, 36230724)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/17_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IGFLR1
NAALADL1	ENSG00000168060	ENSG00000168060:64813661-64813843:target	-0.261551886611;0.261551886611	0.884779235809;0.884779235809	0.973;0.027	0.715;0.285	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr11	-	64813586-64813661;64813660-64813661	64813471-64813586;64813587-64813660;64813661-64813843	;;	;;	(64813587, 64813660)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/34_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NAALADL1
MAP4K2	ENSG00000168067	ENSG00000168067:64568372-64568503:source	-0.229334773281;0.229334773281	0.822476257905;0.822476257905	0.975;0.025	0.751;0.249	t|1e1.1o1|i	False	False	False	1	2	1	chr11	-	64568503-64568583;64568503-64568504	64568372-64568503;64568504-64568582;64568583-64568655	;;	;;	(64568504, 64568582)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/34_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MAP4K2
