#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th17_p_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
PRMT7	ENSG00000132600	ENSG00000132600:68385972-68386563:target	0.263728403129;-0.263728403129	0.794688173148;0.794688173148	0.142;0.858	0.431;0.569	t|1e0|2e1.1o1|2e2.1o2	False	True	True	2	3	0	chr16	+	68380183-68386151;68382334-68386151	68380024-68380183;68382245-68382336;68385972-68386563	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/13_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PRMT7
HEATR5B	ENSG00000008869	ENSG00000008869:37215789-37216002:source	0.333649917158;-0.333649917158	0.937805161163;0.937805161163	0.071;0.929	0.404;0.596	t|1e0|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr2	-	37216002-37227729;37216002-37217791	37215789-37216002;37217791-37217942;37227729-37227956	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/0_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#HEATR5B
AP1AR	ENSG00000138660	ENSG00000138660:113181922-113182018:source	-0.273292766452;0.273292766452	0.796959072007;0.796959072007	0.962;0.038	0.653;0.347	s|1e1.1o1|1e2.1o3	False	False	True	2	3	0	chr4	+	113182018-113184144;113182018-113186165	113181922-113182018;113184144-113184242;113186165-113186475	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/14_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AP1AR
AP1AR	ENSG00000138660	ENSG00000138660:113186165-113186475:target	0.267836067123;-0.271304601532;7.97251388871e-06	0.858806126471;0.861618032571;5.11734369543e-07	0.026;0.971;0.026	0.291;0.700;0.027	t|1e1.1o1|1e2.1o1|2e2.1o1|3e0	True	True	True	3	3	1	chr4	+	113182018-113186165;113184242-113186165;113184242-113186169	113181922-113182018;113184144-113184242;113184144-113184242;113186165-113186475	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/14_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AP1AR
SETD2	ENSG00000181555	ENSG00000181555:47125210-47125872:target	-0.420233588392;0.420233588392	0.961510626892;0.961510626892	0.635;0.365	0.216;0.784	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	47122573-47125210;47108608-47125210	47108560-47108608;47122291-47122573;47125210-47125872	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/26_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SETD2
INCENP	ENSG00000149503	ENSG00000149503:61912454-61912563:target	-0.377596444161;0.377596444161	0.998720825482;0.998720825482	0.965;0.035	0.597;0.403	t|1e1.1o1|1e2.1o2	False	False	True	2	3	0	chr11	+	61908516-61912454;61908983-61912454	61908385-61908516;61908972-61909217;61912454-61912563	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/18_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#INCENP
PHF1	ENSG00000112511	ENSG00000112511:33382502-33382606:source	-0.259921922618;0.259921922618	0.753134460296;0.753134460296	0.900;0.100	0.595;0.405	s|1e1.1o3|1e1.2o3	False	True	False	2	2	0	chr6	+	33382606-33382732;33382606-33382743	33382502-33382606;33382732-33382921;33382732-33382921	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/9_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PHF1
TRIM38	ENSG00000112343	ENSG00000112343:25973401-25973513:target	0.433902303885;-0.433902303885	0.973573110267;0.973573110267	0.397;0.603	0.826;0.174	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	25973304-25973401;25973400-25973401	25973282-25973304;25973305-25973400;25973401-25973513	;;	;;	(25973305, 25973400)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/9_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TRIM38
TNFRSF14	ENSG00000157873	ENSG00000157873:2494304-2494335:source	0.215119717408;-1.22412328085e-06;-0.205879833567	0.644983020381;1.47964586311e-10;0.62332789221	0.456;0.025;0.532	0.704;0.025;0.292	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	+	2494335-2494587;2494335-2496492;2494335-2494336	2494304-2494335;2494336-2494586;2494587-2495268;2496492-2496821	;;;	;;;	(2494336, 2494586)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/19_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TNFRSF14
TNFRSF14	ENSG00000157873	ENSG00000157873:2494587-2495268:target	0.326235602882;-0.326235602882	0.901712132271;0.901712132271	0.338;0.662	0.666;0.334	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	2494335-2494587;2494586-2494587	2494304-2494335;2494336-2494586;2494587-2495268	;;	;;	(2494336, 2494586)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/19_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TNFRSF14
PHF2	ENSG00000197724	ENSG00000197724:96428272-96428342:source	-0.318119573251;0.318119573251	0.97476838671;0.97476838671	0.973;0.027	0.662;0.338	s|1e1.1o2|1e1.2o2	False	True	False	2	2	1	chr9	+	96428342-96429359;96428342-96429362	96428272-96428342;96429359-96429522;96429359-96429522	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/30_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PHF2
ARHGAP1	ENSG00000175220	ENSG00000175220:46708297-46709810:target	-0.212697847806;0.212697847806	0.715601651213;0.715601651213	0.961;0.039	0.744;0.256	s|1e1.1o1|1e2.2o2|2e0|3e0	True	False	True	2	3	0	chr11	-	46703732-46709723;46702929-46709723	46702843-46703066;46703601-46703732;46708297-46709810	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/26_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ARHGAP1
TMEM9B	ENSG00000175348	ENSG00000175348:8985756-8986320:target	-0.220266437989;0.220266437989	0.724091243508;0.724091243508	0.899;0.101	0.659;0.341	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr11	-	8983730-8985756;8977845-8985756	8977737-8977845;8983639-8983730;8985756-8986320	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/26_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TMEM9B
MCAT	ENSG00000100294	ENSG00000100294:43528212-43529492:source	0.208931872049;-0.208931872049	0.626157736283;0.626157736283	0.112;0.888	0.382;0.618	t|1e1.1o3|1e2.1o1	False	False	True	2	3	0	chr22	-	43529492-43537168;43529492-43533087	43528212-43529492;43533087-43533304;43536836-43537255	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/5_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MCAT
TMEM234	ENSG00000160055	ENSG00000160055:32681448-32681882:source	-0.233075668164;0.233075668164	0.707206294797;0.707206294797	0.302;0.698	0.033;0.967	t|1e1.1o2|i	False	False	False	1	2	1	chr1	-	32681882-32681985;32681882-32681883	32681448-32681882;32681883-32681957;32681958-32682118	;;	;;	(32681883, 32681957)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/20_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TMEM234
FAM149B1	ENSG00000138286	ENSG00000138286:74987818-74987942:source	-0.387532902738;0.3704830112;2.49462346829e-05;2.49462346829e-05	0.881778030191;0.854405593526;3.93886163764e-06;3.93886163764e-06	0.632;0.355;0.026;0.026	0.217;0.762;0.028;0.028	s|1e1.2o3|2e1.2o3|2e2.1o1|2e3.2o2	True	True	True	4	4	1	chr10	+	74987918-74990180;74987942-74990180;74987942-74992697;74987942-74994575	74987818-74987942;74990054-74991064;74990054-74991064;74992697-74992955;74993866-74994698	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/14_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FAM149B1
RPP21	ENSG00000241370	ENSG00000241370:30313075-30313175:source	1.6211394093e-06;-0.214488423386;-1.22538073251e-05;0.231692914675	1.72520365703e-10;0.716433517182;3.40758996032e-10;0.799638584074	0.025;0.951;0.026;0.033	0.025;0.730;0.025;0.262	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chr6	+	30313175-30313244;30313175-30313268;30313175-30314209;30313175-30313176	30313075-30313175;30313176-30313243;30313244-30313706;30313244-30313706;30314209-30314341	;;;;	;;;;	(30313176, 30313243)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/32_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RPP21
C21orf58	ENSG00000160298	ENSG00000160298:47742553-47743789:target	6.85888847361e-06;-5.90311243875e-05;-0.118530341988;-0.00283896466414;0.202022456803	8.51549270815e-08;1.8663160815e-07;0.210247394747;0.000501776679686;0.669743961712	0.025;0.030;0.170;0.095;0.709	0.026;0.026;0.026;0.040;0.947	s|1e3.1o2|2e1.4o4|3e2.2o2|3e3.1o2|i	True	True	True	4	4	1	chr21	-	47738134-47743051;47742681-47742861;47738875-47742553;47738134-47742553;47742552-47742553	47737926-47738134;47737926-47738134;47738699-47739051;47741071-47742552;47742553-47743789	;;;;	;;;;	(47741071, 47742552)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/20_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#C21orf58
ATAT1	ENSG00000137343	ENSG00000137343:30613844-30613886:target	-0.346588240309;0.346588240309	0.980824034766;0.980824034766	0.970;0.030	0.630;0.370	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	30613751-30613844;30613843-30613844	30613672-30613751;30613752-30613843;30613844-30613886	;;	;;	(30613752, 30613843)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/14_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ATAT1
DHX33	ENSG00000005100	ENSG00000005100:5371891-5372380:target	-0.267616018254;0.277375419306;-1.16860758655e-05	0.730496826346;0.757690940597;1.99305003161e-06	0.879;0.110;0.028	0.551;0.439;0.027	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr17	-	5367009-5371891;5365866-5371891;5359502-5371891	5359317-5359502;5365639-5365866;5366849-5367009;5371891-5372380	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/0_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DHX33
SH3BP2	ENSG00000087266	ENSG00000087266:2822341-2822480:target	-0.000216267164726;0.25514181869;-2.90445667287e-06;-2.90445667287e-06;-2.90445667287e-06;-2.90445667287e-06;-0.000301662428247;-2.90445667287e-06;0.00092236084013;-0.138651952847;-0.00014722843317	1.1245895579e-05;0.879465016222;4.81126858647e-08;4.81126858647e-08;4.81126858647e-08;4.81126858647e-08;2.02025012237e-05;4.81126858647e-08;3.53912411049e-05;0.431499174712;1.23600926037e-05	0.040;0.025;0.025;0.025;0.025;0.025;0.044;0.025;0.025;0.868;0.041	0.025;0.275;0.025;0.025;0.025;0.025;0.025;0.025;0.061;0.628;0.031	t|1e1.1o1|1e10.2o2|1e11.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1|2e0	False	True	True	11	12	0	chr4	+	2794865-2822341;2820117-2822341;2820797-2822341;2795989-2822341;2800326-2822341;2801032-2822341;2811556-2822341;2813626-2822341;2813851-2822341;2814204-2822341;2816644-2822341	2794750-2794865;2795886-2795989;2800291-2800326;2800725-2801032;2811506-2811556;2813525-2813626;2813657-2813851;2813946-2814204;2816538-2816644;2819546-2820117;2820443-2820797;2822341-2822480	;;;;;;;;;;;	;;;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/4_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SH3BP2
SPSB3	ENSG00000162032	ENSG00000162032:1831043-1831517:target	0.366027467168;-9.84445520497e-06;-0.353651100346	0.982911841975;1.96610984512e-11;0.975142673901	0.345;0.026;0.640	0.703;0.025;0.294	s|1e1.1o1|2e1.1o1|3e0|i	True	True	False	2	2	1	chr16	-	1828613-1831359;1828613-1831194;1831042-1831043	1828436-1828613;1828436-1828613;1828614-1831042;1831043-1831517	;;;	;;;	(1828614, 1831042)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/21_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SPSB3
NPRL2	ENSG00000114388	ENSG00000114388:50386305-50386560:source	-0.000305646359785;-0.135500156322;0.20447977089	2.55837600336e-07;0.418196376226;0.675661110656	0.044;0.897;0.057	0.028;0.707;0.272	t|1e0|2e1.2o3|3e1.2o3|i	True	True	False	2	2	1	chr3	-	50386477-50386817;50386441-50386817;50386560-50386561	50386305-50386560;50386561-50386586;50386587-50386925;50386587-50386925	;;;	;;;	(50386561, 50386586)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/10_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NPRL2
CUTC	ENSG00000119929	ENSG00000119929:101507014-101507147:source	-0.310330306973;0.312353199623;-2.60327824783e-06	0.915457702218;0.920934983005;2.61968715348e-09	0.856;0.138;0.025	0.543;0.452;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr10	+	101507147-101510126;101507147-101514286;101507147-101515382	101507014-101507147;101510126-101510153;101514286-101514391;101515382-101515891	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/11_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CUTC
BRICD5	ENSG00000182685	ENSG00000182685:2259554-2259707:target	-0.255884843264;0.255884843264	0.877298820312;0.877298820312	0.974;0.026	0.725;0.275	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr16	-	2259457-2259554;2259553-2259554	2259254-2259457;2259458-2259553;2259554-2259707	;;	;;	(2259458, 2259553)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/27_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#BRICD5
CYTH1	ENSG00000108669	ENSG00000108669:76704994-76705814:source	-0.364313287985;4.80066750216e-05;-5.80738318007e-07;0.351547582487;-3.64145410008e-05;-5.80738318007e-07;1.71549825664e-06;-5.80738318007e-07;-5.80738318007e-07	0.993759595682;8.69403711209e-11;4.78476281577e-11;0.993638374555;1.43115582842e-08;4.78476281577e-11;4.79594653335e-11;4.78476281577e-11;4.78476281577e-11	0.898;0.025;0.025;0.072;0.028;0.025;0.025;0.025;0.025	0.543;0.029;0.025;0.415;0.025;0.025;0.025;0.025;0.025	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o1|1e6.2o2|1e7.1o1|2e8.3o4	True	True	True	9	9	1	chr17	-	76705814-76778284;76705814-76737844;76705814-76737822;76705814-76732774;76705814-76723740;76705814-76719975;76705814-76719295;76705814-76713011;76705356-76705380	76704994-76705814;76713011-76713107;76719295-76719832;76719975-76720128;76723740-76724047;76732774-76733049;76737822-76738000;76737822-76738000;76778284-76778379	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/8_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CYTH1
RWDD2B	ENSG00000156253	ENSG00000156253:30376705-30378972:source	0.208578794119;-0.208578794119	0.666941268933;0.666941268933	0.028;0.972	0.251;0.749	t|1e1.1o1|1e2.4o4	False	False	True	2	3	1	chr21	-	30378972-30380716;30378972-30380082	30376705-30378972;30380082-30380444;30380716-30380942	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/19_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RWDD2B
SLCO4A1	ENSG00000101187	ENSG00000101187:61299364-61299536:target	-0.0572101330827;-0.0109695387195;0.000517074216695;0.200457244525	0.14491555588;0.00122672697199;3.09973008756e-09;0.687400726949	0.814;0.096;0.028;0.072	0.672;0.025;0.048;0.276	t|1e1.1o1|2e1.1o1|3e1.1o1|i	True	True	False	3	2	1	chr20	+	61299262-61299364;61299262-61299507;61299262-61299510;61299363-61299364	61299093-61299262;61299093-61299262;61299093-61299262;61299263-61299363;61299364-61299536	;;;;	;;;;	(61299263, 61299363)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/6_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SLCO4A1
PFKM	ENSG00000152556	ENSG00000152556:48531140-48531629:target	0.253737883003;-0.253737883003	0.795574781086;0.795574781086	0.050;0.950	0.328;0.672	t|1e0|2e1.1o1|2e2.1o1|3e0	False	True	True	2	3	0	chr12	+	48528821-48531504;48529166-48531504	48528726-48528821;48529074-48529166;48531140-48531629	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/18_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PFKM
SLC2A8	ENSG00000136856	ENSG00000136856:130165557-130166082:target	0.241565933502;-0.482321329302;0.0635940996084;-0.000425213143559;1.31226830269e-06	0.609312976159;0.969580543084;0.145217725415;8.17016843691e-05;1.79988182519e-06	0.262;0.675;0.027;0.052;0.027	0.611;0.194;0.181;0.027;0.027	t|1e0|2e1.1o1|2e2.1o1|3e1.1o1|3e2.1o1|4e2.1o1	True	True	True	5	3	1	chr9	+	130162285-130165939;130165032-130165939;130162285-130166017;130165032-130166017;130165032-130166020	130162186-130162285;130162186-130162285;130164643-130165032;130164643-130165032;130164643-130165032;130165557-130166082	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/13_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SLC2A8
PBRM1	ENSG00000163939	ENSG00000163939:52588740-52588895:source	-0.309881981981;0.309881981981	0.940119073321;0.940119073321	0.972;0.028	0.668;0.332	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	52588895-52595783;52588895-52592265	52588740-52588895;52592265-52592429;52595783-52595984	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/22_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PBRM1
PBRM1	ENSG00000163939	ENSG00000163939:52595783-52595984:target	0.366845409436;-0.276909040207;-0.000859140588903	0.952249820417;0.790543378916;2.90969101107e-05	0.219;0.721;0.060	0.585;0.409;0.026	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr3	-	52592429-52595783;52588895-52595783;52584833-52595783	52584763-52584833;52588740-52588895;52592265-52592429;52595783-52595984	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/22_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PBRM1
GATAD2A	ENSG00000167491	ENSG00000167491:19496635-19496947:source	0.000299039581033;-0.00249007158017;-0.079918778288;0.210233099553	1.02625308966e-06;0.00322632347886;0.245156656805;0.713024587239	0.026;0.181;0.804;0.026	0.043;0.126;0.594;0.236	s|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3	False	True	True	4	4	1	chr19	+	19496947-19538505;19496947-19546940;19496947-19576149;19496947-19576154	19496635-19496947;19538505-19538801;19546940-19547028;19576149-19576423;19576149-19576423	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/23_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#GATAD2A
ARHGAP17	ENSG00000140750	ENSG00000140750:24942105-24942725:target	-0.0702820828437;-0.0069326878986;0.214278001121;4.99504083835e-08	0.101046706531;0.000143917059547;0.742000260613;8.9519293786e-13	0.171;0.085;0.741;0.025	0.040;0.025;0.955;0.025	s|1e1.1o1|1e2.1o1|1e3.2o3|1e3.3o3	False	True	True	4	4	0	chr16	-	24940981-24942105;24939053-24942105;24931581-24942105;24931568-24942105	24930706-24932325;24930706-24932325;24939005-24939053;24940934-24940981;24942105-24942725	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/15_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ARHGAP17
HYI	ENSG00000178922	ENSG00000178922:43917469-43917518:target	0.000640058611991;-0.427596178585;0.343982376918	0.00019568026173;0.921199657547;0.806176093737	0.028;0.736;0.252	0.061;0.293;0.648	s|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr1	-	43917388-43917499;43917388-43917469;43917468-43917469	43917319-43917411;43917319-43917411;43917412-43917468;43917469-43917518	;;;	;;;	(43917412, 43917468)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/26_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#HYI
SIRPG	ENSG00000089012	ENSG00000089012:1610868-1610952:source	-0.232892422375;1.47294394289e-05;0.214331690953;1.47294394289e-05;1.47294394289e-05	0.839078551372;4.87433074939e-07;0.757723751939;4.87433074939e-07;4.87433074939e-07	0.256;0.025;0.736;0.025;0.025	0.026;0.026;0.965;0.026;0.026	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	0	chr20	-	1610952-1629698;1610952-1616834;1610952-1615913;1610952-1611341;1610952-1611060	1610868-1610952;1611060-1611289;1611341-1611482;1615913-1616245;1616834-1617151;1629698-1630054	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/4_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SIRPG
SIRPG	ENSG00000089012	ENSG00000089012:1629698-1630054:target	0.283203623992;-0.000432769140511;-0.282621800011	0.836561630126;0.000180685131252;0.941395620447	0.614;0.078;0.308	0.922;0.066;0.029	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr20	-	1617151-1629698;1616245-1629698;1610952-1629698	1610868-1610952;1615913-1616245;1616834-1617151;1629698-1630054	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/4_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SIRPG
PRKAG2	ENSG00000106617	ENSG00000106617:151292431-151292540:source	-1.21562397797e-05;-0.247139162554;-1.21562397797e-05;0.267705150792	1.14695809502e-06;0.73337917733;1.14695809502e-06;0.80266088086	0.027;0.932;0.027;0.052	0.026;0.638;0.026;0.349	t|1e1.2o4|1e2.1o1|1e3.1o1|2e2.1o1	True	True	True	4	4	0	chr7	-	151292540-151372506;151292540-151329155;151292540-151328724;151292537-151329155	151292431-151292540;151328724-151328854;151329155-151329439;151329155-151329439;151372025-151372723	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/7_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PRKAG2
FOXJ3	ENSG00000198815	ENSG00000198815:42693554-42693637:target	-0.219590376401;0.219590376401	0.623002309538;0.623002309538	0.913;0.087	0.605;0.395	s|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr1	-	42671534-42693554;42664901-42693554	42664773-42664901;42671433-42671682;42693554-42693637	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/30_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FOXJ3
TANGO2	ENSG00000183597	ENSG00000183597:20049053-20049325:target	0.288021017938;-1.127122762e-05;-0.279935668122	0.867997139151;5.42941834353e-07;0.839304030348	0.053;0.027;0.938	0.355;0.026;0.638	t|1e1.1o1|1e2.2o2|1e3.1o3	False	False	True	3	4	0	chr22	+	20040107-20049053;20041074-20049053;20043536-20049053	20039988-20040107;20040883-20041074;20043466-20043764;20049053-20049325	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/27_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TANGO2
DDX12P	ENSG00000214826	ENSG00000214826:9571371-9571525:target	-0.221367100795;0.221367100795	0.731303713725;0.731303713725	0.974;0.026	0.756;0.244	s|1e1.1o1|i	False	False	False	1	2	1	chr12	-	9571295-9571371;9571370-9571371	9570309-9571295;9571296-9571370;9571371-9571525	;;	;;	(9571296, 9571370)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/31_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DDX12P
