#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th17_e_A E(PSI)	Th17_e_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
PIM1	ENSG00000137193	ENSG00000137193:37138757-37138807:source	-0.195722829891;-1.91950138569e-05;0.211855388857	0.642205700484;3.62833565833e-13;0.71504065994	0.873;0.026;0.106	0.669;0.025;0.320	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr6	+	37138807-37138901;37138807-37138975;37138807-37138808	37138757-37138807;37138808-37138900;37138901-37139267;37138901-37139267	;;;	;;;	(37138808, 37138900)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/23_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PIM1
SDCBP	ENSG00000137575	ENSG00000137575:59484764-59484873:source	-0.231664907577;0.22421742691;3.32456261992e-06;3.32456261992e-06	0.753213093291;0.730205079302;1.78616977792e-10;1.78616977792e-10	0.805;0.192;0.025;0.025	0.556;0.437;0.025;0.025	s|1e0|2e1.1o2|2e1.2o2|2e2.2o3|2e2.3o3	True	True	True	4	3	0	chr8	+	59484873-59488459;59484873-59488462;59484873-59490592;59484873-59490607	59484764-59484873;59488459-59488925;59488459-59488925;59490552-59490943;59490552-59490943	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/23_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SDCBP
MMS19	ENSG00000155229	ENSG00000155229:99228723-99229305:source	0.00079803507399;0.00213424554186;-0.301844491129;0.239484202155	0.000203877437145;0.00025475143933;0.862224662076;0.796384129535	0.066;0.036;0.872;0.035	0.086;0.079;0.552;0.283	t|1e1.3o3|2e1.3o3|3e1.3o3|i	True	True	False	3	2	1	chr10	-	99229305-99229403;99228883-99229403;99228861-99229403;99229305-99229306	99228723-99229305;99229306-99229402;99229403-99229480;99229403-99229480;99229403-99229480	;;;;	;;;;	(99229306, 99229402)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/29_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MMS19
MMS19	ENSG00000155229	ENSG00000155229:99219119-99219283:target	-0.23700351233;0.23700351233	0.808426807557;0.808426807557	0.969;0.031	0.732;0.268	s|1e1.1o1|i	False	False	False	1	2	1	chr10	-	99219039-99219119;99219118-99219119	99218980-99219039;99219040-99219118;99219119-99219283	;;	;;	(99219040, 99219118)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/29_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MMS19
MMS19	ENSG00000155229	ENSG00000155229:99218980-99219039:source	2.4937086851e-07;-0.284495348212;0.2825395325	4.73697917359e-09;0.929846147827;0.932897346138	0.025;0.965;0.032	0.025;0.685;0.308	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr10	-	99219039-99219416;99219039-99219119;99219039-99219040	99218980-99219039;99219040-99219118;99219119-99219283;99219416-99219498	;;;	;;;	(99219040, 99219118)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/29_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MMS19
NDOR1	ENSG00000188566	ENSG00000188566:140109250-140109470:source	0.273277843375;-0.273277843375	0.887444918361;0.887444918361	0.684;0.316	0.968;0.032	s|1e1.1o1|i	False	False	False	1	2	1	chr9	+	140109470-140109547;140109470-140109471	140109250-140109470;140109471-140109546;140109547-140109654	;;	;;	(140109471, 140109546)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/43_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#NDOR1
HMGN2	ENSG00000198830	ENSG00000198830:26801604-26802463:target	-0.210577979156;0.210577979156	0.615972561266;0.615972561266	0.719;0.281	0.438;0.562	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	26801158-26801604;26801603-26801604	26801063-26801158;26801159-26801603;26801604-26802463	;;	;;	(26801159, 26801603)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/45_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#HMGN2
HMGN2	ENSG00000198830	ENSG00000198830:26800194-26800308:source	-0.179168298261;9.82862340815e-06;-0.000328118832131;0.217685673605	0.494935430272;1.87528872545e-08;2.24677411098e-07;0.734175809819	0.206;0.025;0.038;0.754	0.026;0.026;0.026;0.972	s|1e1.1o1|2e1.1o1|3e1.1o1|i	True	True	False	3	2	1	chr1	+	26800223-26800576;26800229-26800576;26800308-26800576;26800308-26800309	26800194-26800308;26800309-26800575;26800576-26800626;26800576-26800626;26800576-26800626	;;;;	;;;;	(26800309, 26800575)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/45_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#HMGN2
UBE3A	ENSG00000114062	ENSG00000114062:25650608-25650653:source	-0.407228353995;0.00368038439168;0.317144925608	0.931244639157;0.000267975237275;0.833259388184	0.901;0.032;0.082	0.485;0.083;0.432	t|1e0|2e1.1o1|2e2.1o2|2e3.1o1	False	True	True	3	4	0	chr15	-	25650649-25654235;25650649-25653767;25650649-25652214	25650608-25650653;25652214-25652409;25653719-25653831;25654235-25654354	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/15_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#UBE3A
POLG2	ENSG00000256525	ENSG00000256525:62476406-62476506:source	0.210150146584;-0.210150146584	0.730730541877;0.730730541877	0.754;0.246	0.971;0.029	t|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr17	-	62476506-62479036;62476506-62477363	62476406-62476506;62477363-62477563;62479036-62479116	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/50_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#POLG2
DENND4B	ENSG00000198837	ENSG00000198837:153914663-153914832:target	-0.398731142754;0.398731142754	0.95815036693;0.95815036693	0.870;0.130	0.472;0.528	s|1e1.1o1|i	False	False	False	1	2	1	chr1	-	153914589-153914663;153914662-153914663	153914345-153914589;153914590-153914662;153914663-153914832	;;	;;	(153914590, 153914662)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/45_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DENND4B
DENND4B	ENSG00000198837	ENSG00000198837:153905337-153905641:source	-0.270825577474;0.270825577474	0.842274107142;0.842274107142	0.917;0.083	0.637;0.363	t|1e0|2e0|3e1.1o1|4e0|i	False	True	False	1	2	1	chr1	-	153905506-153905673;153905641-153905642	153905337-153905641;153905642-153905672;153905673-153905795	;;	;;	(153905642, 153905672)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/45_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DENND4B
DENND4B	ENSG00000198837	ENSG00000198837:153905015-153905253:target	4.69595854584e-06;-0.258110950123;4.69595854584e-06;0.253129670677	6.87977331646e-10;0.798420559759;6.87977331646e-10;0.787296400206	0.025;0.794;0.025;0.201	0.025;0.516;0.025;0.475	s|1e1.1o3|1e1.2o3|1e1.3o3|2e0|i	True	True	False	3	2	1	chr1	-	153904939-153905118;153904916-153905118;153904731-153905118;153905014-153905015	153904652-153904939;153904652-153904939;153904652-153904939;153904940-153905014;153905015-153905253	;;;;	;;;;	(153904940, 153905014)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/45_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DENND4B
RELA	ENSG00000173039	ENSG00000173039:65426073-65426293:target	-0.250815853746;1.65154154442e-05;0.244465742616	0.847395480688;1.62250540097e-08;0.827242586868	0.971;0.025;0.028	0.724;0.026;0.269	s|1e0|2e0|3e0|4e0|4e1.1o1|4e2.1o1|5e0|i	True	False	True	2	3	1	chr11	-	65425970-65426189;65425788-65426189;65426072-65426073	65425758-65425788;65425901-65425970;65425971-65426072;65426073-65426293	;;;	;;;	(65425971, 65426072)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/38_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#RELA
NOD1	ENSG00000106100	ENSG00000106100:30475614-30475697:source	-0.227054926576;0.227054926576	0.70421920076;0.70421920076	0.295;0.705	0.033;0.967	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr7	-	30475697-30485757;30475697-30477189	30475614-30475697;30477189-30477272;30485757-30485840	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/13_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#NOD1
SNX14	ENSG00000135317	ENSG00000135317:86251703-86251761:target	-0.22405770615;0.22405770615	0.792622197137;0.792622197137	0.258;0.742	0.034;0.966	s|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr6	-	86248582-86251703;86246642-86251703	86246510-86246742;86248556-86248582;86251703-86251761	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/21_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SNX14
ALG13	ENSG00000101901	ENSG00000101901:110924346-110924652:source	0.381050159626;-0.00224644981901;-0.221882617498;-0.00241446602923	0.961329956048;0.00116085206766;0.695963886418;0.000310941429879	0.451;0.125;0.349;0.075	0.830;0.077;0.090;0.025	s|1e1.1o1|1e2.1o2|2e1.1o1|2e2.1o2	True	True	True	4	3	0	chrX	+	110924527-110925360;110924527-110925464;110924652-110925360;110924652-110925464	110924346-110924652;110925360-110925463;110925360-110925463;110925464-110925522;110925464-110925522	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/11_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ALG13
ALG13	ENSG00000101901	ENSG00000101901:110925360-110925463:target	-2.27291716537e-05;0.329403209271;-0.322066575097;-2.27291716537e-05	3.33131470996e-07;0.902793522729;0.895398770402;3.33131470996e-07	0.026;0.558;0.428;0.026	0.025;0.895;0.097;0.025	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	True	False	True	4	4	0	chrX	+	110909199-110925360;110924527-110925360;110924652-110925360;110925054-110925360	110909043-110909199;110924346-110924652;110924346-110924652;110924891-110925054;110925360-110925463	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/11_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ALG13
CD96	ENSG00000153283	ENSG00000153283:111343180-111343251:source	-0.260594080346;-0.0139648269134;0.326337486256	0.901294800916;0.00506921245667;0.997735456276	0.750;0.206;0.040	0.495;0.147;0.358	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr3	+	111343251-111356043;111343251-111356046;111343251-111343252	111343180-111343251;111343252-111355152;111356043-111356108;111356043-111356108	;;;	;;;	(111343252, 111355152)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/28_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CD96
ILKAP	ENSG00000132323	ENSG00000132323:239102916-239102972:source	-0.289440959434;-0.00406642893413;-5.86696994835e-05;0.367860305581	0.851139799566;0.00264549129995;1.51870970674e-08;0.997944750804	0.808;0.169;0.028;0.025	0.504;0.108;0.025;0.384	t|1e1.1o2|1e1.2o2|1e2.1o2|i	True	False	True	3	3	1	chr2	-	239102972-239103446;239102972-239103423;239102972-239103296;239102972-239102973	239102916-239102972;239102973-239103049;239103050-239103343;239103423-239103511;239103423-239103511	;;;;	;;;;	(239102973, 239103049)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/20_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ILKAP
U2SURP	ENSG00000163714	ENSG00000163714:142740315-142740427:target	-0.342409402258;0.336383220946;1.83203826215e-05	0.86065560201;0.84644726412;9.86881419244e-07	0.482;0.512;0.026	0.117;0.875;0.027	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr3	+	142740224-142740315;142740227-142740315;142740314-142740315	142740192-142740227;142740192-142740227;142740228-142740314;142740315-142740427	;;;	;;;	(142740228, 142740314)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/33_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#U2SURP
U2SURP	ENSG00000163714	ENSG00000163714:142740192-142740227:source	-0.365578458271;0.342637967983;0.000190421194415	0.911204222126;0.857256183519;4.07930248921e-05	0.483;0.484;0.037	0.107;0.851;0.045	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr3	+	142740224-142740315;142740227-142740315;142740227-142740228	142740192-142740227;142740228-142740314;142740315-142740427;142740315-142740427	;;;	;;;	(142740228, 142740314)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/33_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#U2SURP
MPPE1	ENSG00000154889	ENSG00000154889:11886114-11886620:source	0.000142298484089;-0.301444957249;0.291387281855	8.02639518945e-06;0.814591331108;0.798372189681	0.036;0.717;0.251	0.041;0.381;0.581	t|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr18	-	11886620-11886916;11886620-11886712;11886620-11886621	11886114-11886620;11886621-11886711;11886712-11886795;11886916-11887024	;;;	;;;	(11886621, 11886711)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/28_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MPPE1
MPPE1	ENSG00000154889	ENSG00000154889:11885675-11885911:target	-0.256202863799;0.256202863799	0.82931183444;0.82931183444	0.326;0.674	0.052;0.948	s|1e0|2e1.2o2|2e2.1o1	True	False	True	2	3	0	chr18	-	11885042-11885675;11884626-11885675	11882621-11884626;11884876-11885120;11885675-11885911	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/28_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MPPE1
RGS2	ENSG00000116741	ENSG00000116741:192779500-192780029:target	-0.253736615175;0.253736615175	0.916143034263;0.916143034263	0.975;0.025	0.728;0.272	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	192779397-192779500;192779499-192779500	192779296-192779397;192779398-192779499;192779500-192780029	;;	;;	(192779398, 192779499)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/16_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#RGS2
SMG1	ENSG00000157106	ENSG00000157106:18881932-18882033:source	-0.231322100031;0.231322100031	0.758789991986;0.758789991986	0.967;0.033	0.707;0.293	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	18882033-18882123;18882033-18882034	18881932-18882033;18882034-18882122;18882123-18882210	;;	;;	(18882034, 18882122)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/30_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SMG1
SMG1	ENSG00000157106	ENSG00000157106:18893487-18893660:target	0.242772564012;-0.242772564012	0.748574923279;0.748574923279	0.719;0.281	0.972;0.028	s|1e1.1o3|1e1.3o3	False	True	False	2	2	1	chr16	-	18891041-18893487;18890937-18893487	18890817-18891041;18890817-18891041;18893487-18893660	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/30_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SMG1
ZNF780A	ENSG00000197782	ENSG00000197782:40589018-40589144:target	0.215804942051;-0.215804942051	0.651688735253;0.651688735253	0.056;0.944	0.331;0.669	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr19	-	40587824-40589018;40587821-40589018	40587726-40587824;40587726-40587824;40589018-40589144	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/44_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ZNF780A
TBC1D1	ENSG00000065882	ENSG00000065882:38016130-38016594:target	0.253130371736;-0.335047016653;0.000597337024768	0.655342526557;0.819603864427;5.21080480084e-05	0.389;0.601;0.027	0.727;0.225;0.050	t|1e1.2o2|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	1	chr4	+	37904133-38016130;37979150-38016130;37987950-38016130	37903624-37904133;37978931-37979150;37987940-37987950;38016130-38016594	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/3_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#TBC1D1
DENND1C	ENSG00000205744	ENSG00000205744:6475848-6475948:source	-0.245808361594;0.245808361594	0.819232866047;0.819232866047	0.921;0.079	0.674;0.326	t|1e1.1o3|i	False	False	False	1	2	1	chr19	-	6475948-6476868;6475948-6475949	6475848-6475948;6475949-6476038;6476505-6476978	;;	;;	(6475949, 6476038)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/46_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DENND1C
JMJD7-PLA2G4B	ENSG00000168970	ENSG00000168970:42126938-42127091:source	-0.642528683966;0.642528683966	0.999677530719;0.999677530719	0.779;0.221	0.153;0.847	s|1e1.1o2|i	False	False	False	1	2	1	chr15	+	42127091-42127168;42127091-42127092	42126938-42127091;42127092-42127167;42127168-42127421	;;	;;	(42127092, 42127167)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/36_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#JMJD7-PLA2G4B
ZC3H14	ENSG00000100722	ENSG00000100722:89063078-89063152:source	0.239259143045;-0.239259143045	0.683211763348;0.683211763348	0.533;0.467	0.836;0.164	s|1e1.1o1|1e2.1o2	False	False	True	2	3	0	chr14	+	89063152-89068268;89063152-89073587	89063078-89063152;89068268-89068353;89073587-89073707	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/10_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ZC3H14
RP11-705C15.2	ENSG00000256594	ENSG00000256594:9809517-9811008:target	0.235717773922;-0.00237601565389;-0.206371715501	0.684170508128;0.00341089376389;0.656759066486	0.396;0.256;0.348	0.692;0.212;0.097	t|1e1.1o1|1e2.1o2|1e2.2o2	True	False	True	3	3	0	chr12	+	9808575-9809517;9809245-9809517;9809293-9809517	9808469-9808575;9809164-9809293;9809164-9809293;9809517-9811008	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/50_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#RP11-705C15.2
DPEP2	ENSG00000167261	ENSG00000167261:68021297-68021663:source	0.209960843951;-0.209960843951	0.700142979567;0.700142979567	0.704;0.296	0.949;0.051	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	68021663-68021755;68021663-68021664	68021297-68021663;68021664-68021754;68021755-68021960	;;	;;	(68021664, 68021754)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/35_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DPEP2
DPEP2	ENSG00000167261	ENSG00000167261:68025546-68025882:source	0.203610524839;-0.203610524839	0.587748618637;0.587748618637	0.616;0.384	0.911;0.089	t|1e1.2o2|i	False	False	False	1	2	1	chr16	-	68025882-68025967;68025882-68025883	68025546-68025882;68025883-68025966;68025967-68026096	;;	;;	(68025883, 68025966)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/35_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DPEP2
PIGX	ENSG00000163964	ENSG00000163964:196443729-196443792:target	3.32223754815e-05;-0.274277207548;0.287570796925	1.69997307227e-06;0.779483000213;0.815780620544	0.026;0.861;0.124	0.028;0.552;0.436	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr3	+	196381518-196443729;196439515-196443729;196439995-196443729	196381398-196381518;196439229-196439515;196439542-196439995;196443729-196443792	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/33_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PIGX
MDM2	ENSG00000135679	ENSG00000135679:69202988-69203078:target	-4.09527352633e-05;-0.28093255667;0.283173290149	6.59791314152e-07;0.949916211428;0.965348794787	0.027;0.969;0.027	0.025;0.692;0.304	t|1e1.1o2|1e1.2o2|1e2.1o1|2e0|3e0	True	True	True	3	3	1	chr12	+	69202260-69202988;69202271-69202988;69202866-69202988	69201956-69202271;69201956-69202271;69202797-69202866;69202988-69203078	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/21_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MDM2
ARL6IP4	ENSG00000182196	ENSG00000182196:123465676-123465846:target	2.06377413128e-05;0.340682576446;-0.361657248824;0.000125505208294;2.49698824823e-05	4.77147730205e-07;0.890311081565;0.942914592712;0.000269751799378;4.76984939993e-07	0.025;0.372;0.527;0.089;0.025	0.026;0.728;0.162;0.097;0.026	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|2e0|3e0	True	True	True	5	5	0	chr12	+	123464932-123465676;123465292-123465676;123465359-123465676;123465434-123465676;123465534-123465676	123464607-123464932;123465042-123465292;123465295-123465434;123465295-123465434;123465475-123465534;123465676-123465846	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/41_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ARL6IP4
MAPK12	ENSG00000188130	ENSG00000188130:50696672-50696730:target	-0.00361709514675;2.23667974637e-05;2.23667974637e-05;0.227855883251;-0.000566353243504;-0.0642851920107	0.000106313742507;6.6435039684e-07;6.6435039684e-07;0.725102522449;2.06742778812e-06;0.170547123394	0.077;0.025;0.025;0.657;0.045;0.215	0.026;0.026;0.026;0.928;0.026;0.051	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o2|1e4.1o1|i	False	True	True	5	5	1	chr22	-	50696570-50696672;50696374-50696672;50696089-50696672;50695622-50696672;50695075-50696672;50696671-50696672	50695028-50695075;50695511-50695622;50695992-50696089;50696118-50696570;50696118-50696570;50696571-50696671;50696672-50696730	;;;;;;	;;;;;;	(50696571, 50696671)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/42_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MAPK12
VGLL4	ENSG00000144560	ENSG00000144560:11643307-11643496:source	-0.464756114363;1.84435318267e-05;0.443549775548;1.84435318267e-05;1.84435318267e-05;1.84435318267e-05;1.84435318267e-05;1.84435318267e-05	0.974055909221;1.67781805966e-06;0.953785374582;1.67781805966e-06;1.67781805966e-06;1.67781805966e-06;1.67781805966e-06;1.67781805966e-06	0.594;0.025;0.388;0.025;0.025;0.025;0.025;0.025	0.133;0.026;0.835;0.026;0.026;0.026;0.026;0.026	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1	False	False	True	8	9	0	chr3	-	11643496-11744445;11643496-11712736;11643496-11684911;11643496-11674591;11643496-11667831;11643496-11654063;11643496-11651730;11643496-11645798	11643307-11643496;11645798-11646055;11651730-11651978;11654063-11654141;11667831-11667987;11674591-11675145;11684911-11685398;11712736-11712868;11744445-11744521	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/26_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#VGLL4
IREB2	ENSG00000136381	ENSG00000136381:78786484-78786606:target	-0.260316278241;0.260316278241	0.812039413518;0.812039413518	0.956;0.044	0.685;0.315	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr15	+	78786398-78786484;78786483-78786484	78786251-78786398;78786399-78786483;78786484-78786606	;;	;;	(78786399, 78786483)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/22_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#IREB2
